Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
HEAVY CRANE LIFTERS,"Shop-002, Pushp Madhav, Plot No. 10, Rd Number 20, New Panvel, Kalamboli, Panvel, Maharashtra 410218, India",New Panvel,Kalamboli,Panvel,Maharashtra,410218,+91 80975 35912,5,5,"point_of_interest, service, establishment",19.0430117,73.10533869999999,localisy10772,ChIJR9hxwWzp5zsRitnja_WPcE8,photos\localisy07611_1.jpg,,,,,Industrial Equipment Rental,
"Linde India Ltd, T8 Taloja.","34MM+FQV, Taloja, Panvel, Maharashtra 410208, India",34MM+FQV,Taloja,Panvel,Maharashtra,410208,,4.4,85,"supplier, point_of_interest, manufacturer, establishment",19.0837388,73.1344283,localisy10773,ChIJFZvPKDXq5zsRySg3aD1eoOE,photos\localisy07682_1.jpg,,,,,Industrial Equipment Rental,
AGARWAL CUTTER & WAREHOUSE,"1452, Rd Number 16/1, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,,5,2,"manufacturer, service, point_of_interest, establishment",19.0345869,73.11022799999999,localisy10774,ChIJFeExjMDp5zsR4w5jEYSQYGA,photos\localisy07619_1.jpg,,,,,Industrial Equipment Rental,
Om pawan lifters crane service,"D-65, room no 1.4, Sharda society, Sector 6, Kalamboli, Panvel, Maharashtra 410218, India",Sector 6,Kalamboli,Panvel,Maharashtra,410218,+91 99307 79341,5,43,"service, point_of_interest, establishment",19.0303045,73.0991425,localisy10778,ChIJvVoobu_p5zsRpUYAeW44k8k,photos\localisy07614_1.jpg,,,,,Industrial Equipment Rental,
Asiatics Infratechh Pvt. Ltd.,"Ware House, Plot No-1788, nr. kiddukpada village, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,+91 98200 57371,4.5,62,"point_of_interest, establishment",19.0420776,73.1070706,localisy10780,ChIJHf0ovNrp5zsR3ZCJ02apdus,photos\localisy07645_1.jpg,,,,,Industrial Equipment Rental,
"Abhay Enterprises & Abhay Transport ,R.M.PATIL","Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,+91 93202 14214,3.4,8,"transportation_service, service, point_of_interest, establishment",19.082077,73.1306695,localisy10783,ChIJcQEhIhnq5zsReDOSwcFulko,photos\localisy07691_1.jpg,,,,,Industrial Equipment Rental,
Oil States Industries India,"34XG+VMQ, Taloja Bypass Phata, Phase 1, Taloja, Panvel, Maharashtra 410208, India",Phase 1,Taloja,Panvel,Maharashtra,410208,+91 22 2673 5400,4.3,73,"manufacturer, point_of_interest, establishment",19.0997211,73.1267202,localisy10784,ChIJd0cVrFHq5zsRqtlmxAZlUCw,photos\localisy07693_1.jpg,,,,,Industrial Equipment Rental,
Satgur Crane Service Warehouse,"Unnamed Road, Taloja, Panvel, Maharashtra 410208, India",Unnamed Road,Taloja,Panvel,Maharashtra,410208,,4.7,3,"service, point_of_interest, establishment",19.0747,73.12156399999999,localisy10785,ChIJc1l7iFnr5zsRVlKJwcMx9Js,photos\localisy07697_1.jpg,,,,,Industrial Equipment Rental,
Varsha Cranes Private Limited,"Mumbra - Panvel Hwy, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,+91 93221 11137,4.9,26,"service, point_of_interest, establishment",19.0286008,73.1064688,localisy10786,ChIJd-zkzrDp5zsRPi2wzeqOK9c,photos\localisy07630_1.jpg,,,,,Industrial Equipment Rental,
Shree omkar crane service,"Steel Market Rd, Industrial Area, Kalamboli, Panvel, Maharashtra 410218, India",Industrial Area,Kalamboli,Panvel,Maharashtra,410218,,5,3,"service, point_of_interest, establishment",19.0262025,73.106129,localisy10787,ChIJ4zwCWrHp5zsRnq8d4iRVVDo,photos\localisy07625_1.jpg,,,,,Industrial Equipment Rental,
I.S. WELDING GENERATOR HIRING & SADIQUE WELDING GENERATOR HIRING,"B-93 , L.P. ROAD , MIDC area, Shivaji nagar, Shirwane Village, Nerul, Navi Mumbai, Maharashtra 400706, India",Shirwane Village,Nerul,Navi Mumbai,Maharashtra,400706,+91 98211 54037,5,1,"service, point_of_interest, establishment",19.0708267,73.024986,localisy16441,ChIJTYwmSu3B5zsR1mvTB_GkM3M,photos\localisy16700_1.jpg,,,,,Industrial Equipment Rental,
High Reach Equipments Private Limited,"Asian Heritage CHS Ltd, Plot No. 03, Sector 15, Kamothe, Panvel, Maharashtra 410209, India",Sector 15,Kamothe,Panvel,Maharashtra,410209,+91 93221 30691,3,2,"supplier, manufacturer, service, point_of_interest, establishment",19.0158065,73.09287619999999,localisy16443,ChIJCaVr3Ufp5zsRIZPOeVceF7Y,photos\localisy07598_1.jpg,,,,,Industrial Equipment Rental,
Madavi Infra Boom Lifting Services,"isp 10, near cng pump, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,5,1,"service, point_of_interest, establishment",19.0559141,73.10551459999999,localisy16445,ChIJj29vbO3p5zsRyH4eEUPpF1Y,photos\localisy10654_1.jpg,,,,,Industrial Equipment Rental,
Generator Rental & Welding Machine II Deccan Technologies,"798, Road No:8, Steel Market Rd, near purana bhima kata, Sector AWC, Kalamboli, Panvel, KWC, Navi Mumbai, Maharashtra 410218, India",Panvel,Kalamboli,Panvel,Maharashtra,410218,+91 98201 24517,5,6,"supplier, store, manufacturer, service, point_of_interest, establishment",19.0335955,73.1095534,localisy16448,ChIJfy49aTjp5zsRQmMQfB_pc8o,photos\localisy07431_1.jpg,,,,,Industrial Equipment Rental,
Kiran Infra Equipment,"MIDC Rd, Taloja, Panvel, Maharashtra 410208, India",MIDC Rd,Taloja,Panvel,Maharashtra,410208,+91 97698 24442,4.7,7,"point_of_interest, service, establishment",19.0747049,73.1222234,localisy16450,ChIJ8dhs4lDr5zsRlkDG4TSHP90,photos\localisy07604_1.jpg,,,,,Industrial Equipment Rental,
Jcb rental service,"410218, Shree Siddivinayak Cooperative Housing Society, Sector 10, Kalamboli, Panvel, Maharashtra 410218, India",Sector 10,Kalamboli,Panvel,Maharashtra,410218,+91 91360 55575,5,5,"point_of_interest, establishment",19.0325794,73.0990578,localisy16451,ChIJydx1HqPp5zsRb4Z-qGrugoI,photos\localisy07601_1.jpg,,,,,Industrial Equipment Rental,
VERB Infra Crane Rental Services,"B-702, Sector 8E, Kalamboli, Panvel, Maharashtra 410218, India",Sector 8E,Kalamboli,Panvel,Maharashtra,410218,+91 80979 69157,4.7,3,"point_of_interest, service, establishment",19.0360015,73.104394,localisy16456,ChIJhy053tTp5zsR8kPQhUyq3bk,photos\localisy07603_1.jpg,,,,,Industrial Equipment Rental,
Gayatri Engineering,"Shop No. 01, Haware Gulmohar, Plot No. 52, behind Haware Splendor Road, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",Sector 20,Kharghar,Panvel,Maharashtra,410210,,5,4,"point_of_interest, service, establishment",19.0510145,73.0746521,localisy16458,ChIJ_0z0tjHB5zsRnWBJF6GrBtI,,,,,,Industrial Equipment Rental,
Bishan Steel Industries Factory,"17/5, Taloja Industrial Area, MIDC Village Navde, Tal.Panvel, Dist, Taloja, Panvel, Maharashtra 410208, India",Dist,Taloja,Panvel,Maharashtra,410208,+91 90042 00802,5,4,"point_of_interest, service, establishment",19.0578004,73.115177,localisy16460,ChIJFd6-mTfp5zsRQ2axGtJ6pac,photos\localisy07623_1.jpg,,,,,Industrial Equipment Rental,
Brahmatech engineering services,"Shop No. 9, Ground Floor, Haware Green Park CHS, Plot No. 15, Sector 22, Kamothe, Panvel, Maharashtra 410209, India",Sector 22,Kamothe,Panvel,Maharashtra,410209,+91 99228 31892,5,4,"manufacturer, supplier, store, point_of_interest, service, establishment",19.0129373,73.1026461,localisy16463,ChIJrZ9FjETB5zsRq2q9NqCzCv4,photos\localisy07617_1.jpg,,,,,Industrial Equipment Rental,
Samrat Wokshop,"Warehousing Complex, Plot No 1298, Rd Number 20, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,,5,1,"point_of_interest, service, establishment",19.0418126,73.10673170000001,localisy16465,ChIJrV-rAeLp5zsR6zy3lPm9IWA,,,,,,Industrial Equipment Rental,
Box Trade N Lease Pvt Ltd,"227, 2nd Floor, Plot No 9, Bhoomi Mall Premises Co-Op Society Ltd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 95557 05989,5,2,"manufacturer, supplier, point_of_interest, service, establishment",19.0110759,73.03281679999999,localisy16469,ChIJxQkNz3_D5zsR4Kd0oniL9E0,photos\localisy16733_1.jpg,,,,,Industrial Equipment Rental,
Gmmco Limited - construction equipment & machinery suppliers - Panvel,"Gmmco Limited, Plot No. 210, Jawahar Co-Op Industrial Estate, Sector 9, Kamothe, Panvel, Maharashtra 410209, India",Sector 9,Kamothe,Panvel,Maharashtra,410209,+91 20 4855 3910,,,"car_repair, general_contractor, supplier, store, manufacturer, service, point_of_interest, establishment",19.0193276,73.0960915,localisy16475,ChIJCcnrEM_p5zsRmI0okMV7Fek,photos\localisy07424_1.jpg,,,,,Industrial Equipment Rental,
ASF CRANES AND EQUIPMENT,"Shop No.03, Phase 01, Sunflower Apartment, Plot No.53, Petali, Taloja Panchanand, Sector 02, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,5,4,"store, point_of_interest, establishment",19.0816133,73.09149769999999,localisy16478,ChIJgbDY-xXr5zsRSil1E2nl_HM,photos\localisy07649_1.jpg,,,,,Industrial Equipment Rental,
Welldone Handling Services,"Shop no. 4, Parijat CHSL, Phase 2, Haware Green Park, Sector No. 22, Sector 22, Kamothe, Panvel, Maharashtra 410209, India",Sector 22,Kamothe,Panvel,Maharashtra,410209,+91 90294 01100,5,7,"supplier, manufacturer, service, point_of_interest, establishment",19.0143692,73.103447,localisy16481,ChIJWwuIZZ3p5zsRWwrXiJaNXPw,photos\localisy07618_1.jpg,,,,,Industrial Equipment Rental,
A Next Concept - Printer On Rent in Mumbai & Navi Mumbai,"Office Number 3 & 4, Glomax Mall, near Siemens, Sector 2, Kharghar, Panvel, Maharashtra 410210, India",Sector 2,Kharghar,Panvel,Maharashtra,410210,+91 76661 53456,5,15,"wholesaler, supplier, store, service, point_of_interest, establishment",19.0310097,73.0656498,localisy16483,ChIJpdccuZDp5zsRJHuqcsbdwiI,photos\localisy16744_1.jpg,,,,,Industrial Equipment Rental,
Kiran Infra Equipment,"Plot 854, Steel Market Rd, Kalamboli Steel Market Yard, Kalamboli, Panvel, Mumbai, Panvel, Maharashtra 410218, India",Panvel,Kalamboli,Panvel,Maharashtra,410218,+91 83559 63074,5,5,"point_of_interest, establishment",19.033135,73.1061149,localisy16484,ChIJvxhjpsbp5zsR0yCc44j3nVA,,,,,,Industrial Equipment Rental,
Om Crane Pvt Ltd,"501 & 502, Parth Solitaire, Plot No. 2, Sector 9E, Above ICICI Bank, Kalamboli, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",Roadpali,Roadpali,Panvel,Maharashtra,410218,+91 77880 88088,4.9,26,"supplier, manufacturer, service, point_of_interest, establishment",19.039091,73.10262,localisy16486,ChIJ29MvB9Dp5zsRj6umXNkGtx4,photos\localisy07616_1.jpg,,,,,Industrial Equipment Rental,
P P SALES,"Balaji Heights CHS, Plot No. A-214, Shop No. 1 and 2, Sector-20, beside Balaji Mandir Road, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,+91 90221 16377,4.7,21,"wholesaler, health, point_of_interest, establishment",19.0326497,73.0139516,localisy16487,ChIJL7alHOzD5zsRocSkPkYaLU0,photos\localisy16748_1.jpg,,,,,Industrial Equipment Rental,
Ashish Crane Service,"Today Empire Building Plot No - 28, Sector-25, Kamothe, Sector-25, Khandeshwar, Panvel, Maharashtra 410209, India",Sector-25,Kamothe,Panvel,Maharashtra,410209,+91 97732 37359,4.4,8,"point_of_interest, service, establishment",19.0105473,73.0988136,localisy18272,ChIJ063GTajp5zsRGTnRtjdwEsk,photos\localisy07620_1.jpg,,,,,Industrial Equipment Rental,
Oswal Brothers - Katawala,"Shop no. 2, Devdarshan CHS, plot no. 134/135, behind Pratik Gardens, opp. Sai Sadguru Apartment, Sector 34, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 99300 72423,4.8,205,"manufacturer, transportation_service, supplier, point_of_interest, service, establishment",19.020496,73.0871034,localisy18273,ChIJ6cNhC1rp5zsRHNr4wBZj_os,photos\localisy20334_1.jpg,,,,,Industrial Equipment Rental,
Satyam Heavy Lifters,"Shop no. 14, Harmony Building, Sector 1, Khanda Colony, Panvel, Maharashtra 410206, India",Sector 1,Panvel,Panvel,Maharashtra,410206,,5,22,"point_of_interest, service, establishment",19.0089249,73.1082698,localisy18274,ChIJw3Asf2rp5zsR7prpVJ52NYA,photos\localisy07607_1.jpg,,,,,Industrial Equipment Rental,
Dharma Lifters,"1st floor, Bima Office Complex, Steel Market Rd, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,+91 93245 60445,5,3,"point_of_interest, service, establishment",19.0270316,73.10687519999999,localisy18275,ChIJy2nBPcbp5zsRiqPbK2d_Kck,photos\localisy07627_1.jpg,,,,,Industrial Equipment Rental,
Hussain composite wala,"Shop No 64, Haware Vrindavan CHS, Khanda Colony, Sector - 8, New Panvel East, Panvel, Maharashtra 410206, India",Sector - 8,Panvel,Panvel,Maharashtra,410206,,,,"point_of_interest, service, establishment",19.0074646,73.1117268,localisy18276,ChIJWfjWBRPp5zsR8neopA4WUxo,photos\localisy07610_1.jpg,,,,,Industrial Equipment Rental,
BHAVANI LIFTERS CRANE RENTALS,"B-3053, 3rd Floor, Bema Office Complex, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,+91 98193 97933,3.6,346,"point_of_interest, service, establishment",19.0270668,73.1068837,localisy18277,ChIJi-rsF8bp5zsRwpLaafPVqa4,photos\localisy07628_1.jpg,,,,,Industrial Equipment Rental,
Trident scaffolding IND,"plot noPAP-D65, MIDC, near WHITE HOUSE, MIDC Industrial Area, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",Shiravane,Nerul,Navi Mumbai,Maharashtra,400706,+91 98926 08916,5,5,"service, point_of_interest, establishment",19.0481903,73.0272492,localisy20011,ChIJibX4ehLD5zsRbyzgpMlDOq8,photos\localisy26133_1.jpg,,,,,Industrial Equipment Rental,
RS EQUIPMENTS,"Shop no 1, Adhinath Apartment, plot no 741-743, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",Shiravane,Nerul,Navi Mumbai,Maharashtra,400706,,5,45,"health, point_of_interest, establishment",19.0478188,73.01945309999999,localisy20014,ChIJ7ZhHNETD5zsRNmG3FAUYMhU,photos\localisy26138_1.jpg,,,,,Industrial Equipment Rental,
Woodmart,"Plot 116, Sector 1A, Nerul East, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",Shiravane,Nerul,Navi Mumbai,Maharashtra,400706,+91 88796 52009,5,2,"building_materials_store, market, wholesaler, general_contractor, store, point_of_interest, service, establishment",19.0474456,73.0231019,localisy20022,ChIJjSV-h4HD5zsRMmRkVz3-A9E,photos\localisy26166_1.jpg,,,,,Industrial Equipment Rental,
Afhreen Roadways,"1708, Rd Number 21, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,+91 80970 07117,5,5,"point_of_interest, service, establishment",19.0430508,73.10577959999999,localisy20685,ChIJs68ga8Pp5zsR5LWhVQ9gwBg,photos\localisy29690_1.jpg,,,,,Industrial Equipment Rental,
Saini Lifters Crane Service,"Nr. R.T.O. Office, Plot No. J-854, Steel Market Rd, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,+91 93222 96990,5,3,"point_of_interest, establishment",19.0318731,73.1068073,localisy20686,ChIJrZKiCh7p5zsRfPc8kXhbkV0,,,,,,Industrial Equipment Rental,
Kalamboli Circle कळंबोली चौक,"24M2+8XV, Sector 5E, Kalamboli, Panvel, Maharashtra 410218, India",Sector 5E,Kalamboli,Panvel,Maharashtra,410218,,4.5,2,"insurance_agency, point_of_interest, service, establishment",19.0333594,73.10241119999999,localisy03962,ChIJ7WfkGwDp5zsRTBIZtyg51Og,,,,,,Insurance,
Sahayog Multistate - KALAMBOLI BRANCH,"Shop Number 19, Amarante, Plot No 4, near D Mart Road, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",Roadpali,Roadpali,Panvel,Maharashtra,410218,+91 83272 78888,4.9,7,"finance, point_of_interest, establishment",19.037934,73.10251199999999,localisy03963,ChIJWZJg2tvp5zsRPcJSy7TcP0E,,,,,,Insurance,
Sai Auto Consultant,"B-207, STEEL CHAMBER CHS LTD PLOT N0 517, STEEL MARKET, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,+91 93233 93347,5,2,"consultant, insurance_agency, supplier, point_of_interest, service, establishment",19.0296476,73.10621019999999,localisy03971,ChIJEQ-iNiDp5zsRswFVXnjdTtA,photos\localisy02429_1.jpg,,,,,Insurance,
LICs Premium Point,"Office 47B, Prabhat Center, Sector 1A, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 1A,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 98198 70708,4.8,4,"insurance_agency, service, point_of_interest, establishment",19.0248452,73.0410351,localisy09621,ChIJuUmyLqnD5zsRnWVXchn9pm4,photos\localisy06543_1.jpg,,,,,Insurance,
Securisk Insurance Brokers (P) Limited,"B 406, Mahavir Icon, Plot 89/90, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 99853 03565,5,2,"corporate_office, point_of_interest, establishment",19.0106291,73.038146,localisy09622,ChIJVy6c1AbD5zsRF-IrE2TAysw,photos\localisy06544_1.jpg,,,,,Insurance,
Ainsure Healthcare & Insurance Solutions,"23, CBD Complex, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"consultant, point_of_interest, service, establishment",19.0193795,73.0400453,localisy09623,ChIJ2Q6Ysbdb74kRARgIa02A9Qo,photos\localisy06547_1.jpg,,,,,Insurance,
Insurancecheck,"Mahesh plot no 37, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 97690 69503,,,"insurance_agency, point_of_interest, service, establishment",19.00939,73.03179759999999,localisy09625,ChIJN_GsC6nD5zsR3eJj9vrcqKc,photos\localisy06549_1.jpg,,,,,Insurance,
HDFC ERGO General Insurance,"No C/8/01, near Mgm Hospital, Sector 1A, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 1A,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 22 6234 6234,,,"insurance_agency, health, point_of_interest, service, establishment",19.025676,73.0416193,localisy09626,ChIJdzVzYKLD5zsRrKHG_4pFs6A,photos\localisy06550_1.jpg,,,,,Insurance,
ZM Investments & Assurance Pvt Ltd,"18, Citi Tower, Plot No 55, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 97680 81003,4.9,9,"finance, point_of_interest, consultant, service, establishment",19.0100275,73.0334714,localisy09630,ChIJ3UtNGM_D5zsRi0C2FaJ4aLA,photos\localisy09948_1.jpg,,,,,Insurance,
Shree Sai Enterprises,"Balaji Bhavan, Office No - A249, 2nd Floor, Plot No - 42, Belapur East, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 70830 91752,5,117,"finance, point_of_interest, service, establishment",19.0169166,73.03879069999999,localisy09632,ChIJ01zLoXDfQy0Rll4fgjEI6qg,photos\localisy06559_1.jpg,,,,,Insurance,
The Cotton Corporation of India Ltd.,"Plot No.3-A, Sector 10, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 10,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 22 2757 9217,4.3,32,"corporate_office, government_office, point_of_interest, establishment",19.0235439,73.03882229999999,localisy09634,ChIJe0U5zkzC5zsRVhLyImX_clI,photos\localisy06567_1.jpg,,,,,Insurance,
Shriram Finance Limited,"No. 101-105, Shiv Chambers, 1st Flr, B Wing, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 1800 410 7711,3.6,14,"bank, insurance_agency, finance, service, point_of_interest, establishment",19.0181195,73.0420111,localisy09637,ChIJT-oYW7XD5zsRHagwk3o8U7k,photos\localisy06569_1.jpg,,,,,Insurance,
SN MARITIME TECHNICAL INSURANCE AND EDUCATIONAL SERVICES,"602, Mayuresh Chambers, plot no 60, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"consultant, service, point_of_interest, establishment",19.0170564,73.0373575,localisy09638,ChIJJ38diynD5zsRq-U0G44c5o0,,,,,,Insurance,
Shriram Finance Limited,"No. 202, Pujit Plaza, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 1800 410 7711,3.7,17,"bank, insurance_agency, finance, service, point_of_interest, establishment",19.0142597,73.03953630000001,localisy09639,ChIJKfaZRB3D5zsRbJJzbehQa9s,photos\localisy06571_1.jpg,,,,,Insurance,
IVAAN CONSULTANCY,"Sector 10, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 10,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 76329 63764,,,"insurance_agency, service, point_of_interest, establishment",19.0221652,73.0390426,localisy09640,ChIJb5P6qhPD5zsRMV0UWmlOh1w,photos\localisy06573_1.jpg,,,,,Insurance,
Axis Finance Limited - CBD Belapur,"3rd Floor, Unit No: 307, Hilton Centre, Plot No: 66, Sakal Bhavan Rd, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 1800 419 0094,1,1,"insurance_agency, consultant, finance, service, health, point_of_interest, establishment",19.01423,73.03824,localisy09644,ChIJrZkf75HD5zsROlt0kCXPq-M,photos\localisy06576_1.jpg,,,,,Insurance,
Siddhi Investments,"Shop No. 2, Vastu Rachana A Building, Station, near CBD Belapur, Sector 29, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 29,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 99306 00051,5,6,"consultant, finance, service, point_of_interest, establishment",19.0182301,73.0366714,localisy09646,ChIJJ1oHy9_D5zsRiwtrsyWE_6w,,,,,,Insurance,
Tirupati Tredars,"Shop No 404, Aashirwad Co.Op Hsg Society, Plot No 384/385, Belapur Village, Sector 20, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 20,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 90764 86932,,,"insurance_agency, service, point_of_interest, establishment",19.0136191,73.03399069999999,localisy09656,ChIJ-3-8TzHD5zsReQ2SDtjAQQM,,,,,,Insurance,
TATA AIG GENERAL INSURANCE COMANY LTD.,"Office No.209,2nd floor,Neelkanth Landmark Behind Orion Mall, Old Panvel, Panvel, Maharashtra 410206, India",Neelkanth Landmark Behind Orion Mall,Panvel,Panvel,Maharashtra,410206,,3,6,"corporate_office, point_of_interest, establishment",18.9945683,73.11624259999999,localisy09753,ChIJp-Nn1Svp5zsR_qsznooE2h0,,,,,,Insurance,
IndusInd Nippon Life Insurance,"114 to 116 1st Floor NEELKANTH LANDMARK, old panvel, Panvel RAIGARH behind Orion mall, above, Fedex, Forest Colony, Panvel, Maharashtra 410206, India",Fedex,Panvel,Panvel,Maharashtra,410206,+91 22 6896 5000,3.7,31,"insurance_agency, service, point_of_interest, establishment",18.9944995,73.11609039999999,localisy09758,ChIJ1RnblkHo5zsR8JWpKAZsdsE,photos\localisy06733_1.jpg,,,,,Insurance,
Bajaj Allianz life insurance,"Neelkanth Landmark, behind Orion Mall, Forest Colony, Panvel, Maharashtra 410206, India",behind Orion Mall,Panvel,Panvel,Maharashtra,410206,+91 86522 10248,4.6,62,"consultant, finance, service, point_of_interest, establishment",18.99299,73.1158742,localisy09761,ChIJ8V-ZiSzp5zsRHwSOJuYKzAM,photos\localisy06737_1.jpg,,,,,Insurance,
Niva Bupa Health Insurance Company Limited,"No 118, 1st Floor, Neelkanth Landmark, ST Bus Depot, behind Orion Mall, Forest Colony, Panvel, Maharashtra 410206, India",behind Orion Mall,Panvel,Panvel,Maharashtra,410206,+91 1800 309 3333,3.1,32,"insurance_agency, service, health, point_of_interest, establishment",18.9907473,73.1166968,localisy09763,ChIJ6ymNpeHp5zsRQJHdX1ktwYM,photos\localisy06739_1.jpg,,,,,Insurance,
Aditya Birla Sun Life Insurance,"1st Floor, Bus Depot, 103 to 105, Uran Rd, opp. Panvel, Old Panvel, Panvel, Maharashtra 410206, India",opp. Panvel,Panvel,Panvel,Maharashtra,410206,+91 1800 270 7000,,,"insurance_agency, consultant, finance, service, point_of_interest, establishment",18.9894826,73.1155114,localisy09769,ChIJT154XOnp5zsRbDr8SUlX9pA,photos\localisy06746_1.jpg,,,,,Insurance,
Aditya Birla Health Insurance Co. Limited,"2nd Floor, Office No.- 202, 203, 204, 205, 206 & 215, Munoth Empress, F. P. 189, behind Dr. Babasaheb Ambedkar Statue, Old Panvel, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Panvel,Maharashtra,410206,+91 1800 270 7000,,,"insurance_agency, consultant, finance, service, health, point_of_interest, establishment",18.9896101,73.1152572,localisy09771,ChIJbUGWk3Pp5zsRs5BTBqOKyHY,photos\localisy06747_1.jpg,,,,,Insurance,
Arthik Icchaa Purti,"Office no. 1, Shiv Complex, Swami Nityanand Rd, opp. Panvel Municipal Corporation, near Gokhale Hall, Old Panvel, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Panvel,Maharashtra,410206,+91 99678 57912,4.9,27,"insurance_agency, finance, point_of_interest, service, establishment",18.9890315,73.1087072,localisy09777,ChIJ8_s3mlrp5zsRap_qZxir0Q0,,,,,,Insurance,
Stocktick Capital,"Office no 303, 3rd Floor, Neel Solitaire, opp. Laxmi Narayan Mandir, near Shivaji Road, Old Panvel, Panvel, Maharashtra 410206, India",near Shivaji Road,Panvel,Panvel,Maharashtra,410206,+91 88283 06812,5,384,"insurance_agency, consultant, finance, point_of_interest, service, establishment",18.9887877,73.1121951,localisy09783,ChIJQ22m2EXB5zsRqaZK1ie43i4,photos\localisy06763_1.jpg,,,,,Insurance,
