Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
Home First Finance Company,"Unit No, 2nd Floor, The Corporates”, Munot Vastu Exotica – Commercial, O-205, Old Thane Naka Rd, Banglow Society, Nityanand Nagar, Old Panvel, Panvel, Maharashtra 410206, India",Nityanand Nagar,Panvel,Panvel,Maharashtra,410206,+91 96999 69514,5,7,"finance, point_of_interest, service, establishment",18.9956572,73.10700659999999,localisy09952,ChIJ60odNG_p5zsRSMQr5sl58o4,photos\localisy06956_1.jpg,,,,,Microfinance Institutions,
Bajaj Finance Branch,"X4R8+P3H, Old Panvel, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Panvel,Maharashtra,410206,+91 22 4180 4799,4.3,84,"finance, point_of_interest, service, establishment",18.9918125,73.11518749999999,localisy09953,ChIJKV9w6ULp5zsRCSJtOmZY7kg,photos\localisy06957_1.jpg,,,,,Microfinance Institutions,
National Co-operative Bank Ltd,"Plot No.8-C, Sector - 13, Greater Khanda, Panvel, Maharashtra 410206, India",Sector - 13,Panvel,Panvel,Maharashtra,410206,+91 22 2745 9764,4.3,17,"bank, finance, point_of_interest, establishment",19.0059045,73.1098938,localisy09958,ChIJb07eyTfo5zsRWboI56adiTs,photos\localisy06963_1.jpg,,,,,Microfinance Institutions,
IIFL Gold Loan,"Shop No 1/A, Madhuraj Bhimashankar, Plot No 13, Pethapada, Phase 1, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,+91 22 7107 4827,4.9,511,"finance, point_of_interest, establishment",19.0629513,73.08247039999999,localisy10046,ChIJe6ImfvPr5zsRiZcuWm7NkSU,photos\localisy19720_1.jpg,,,,,Microfinance Institutions,
ICICI Bank Navi Mumbai Taloja,"Unit NO 4, platinum springs, Plot No 06, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,2.3,36,"bank, finance, point_of_interest, establishment",19.0593256,73.1200557,localisy10048,ChIJP3AVDSjq5zsR_T0ZVldBt3E,photos\localisy07055_1.jpg,,,,,Microfinance Institutions,
Bank of Baroda Taloja Branch,"Bank Of Baroda C F C Buildingmidc Taloja, Dena Bank, Bus Stop, Taloja, Panvel, Maharashtra 410208, India",Bus Stop,Taloja,Panvel,Maharashtra,410208,+91 1800 5700,3.5,24,"bank, finance, point_of_interest, establishment",19.0611271,73.1163103,localisy10050,ChIJHetdDorp5zsRrJxkqEV3uCs,photos\localisy07056_1.jpg,,,,,Microfinance Institutions,
Muthoot Finance Gold Loan,"1st Floor, Ashish Aashiyana, No. 103, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 1800 120 2838,4.9,136,"insurance_agency, finance, point_of_interest, service, establishment",19.0775298,73.0926738,localisy10055,ChIJo6Ly437r5zsRPwn97PD4Ono,photos\localisy07059_1.jpg,,,,,Microfinance Institutions,
Taloja Industries Association (TIA),"Taloja Industries Association TIA Plot no P-35 MIDC Taloja, Taluka, Taloja, Panvel, Maharashtra 410208, India",Taluka,Taloja,Panvel,Maharashtra,410208,+91 85916 56900,4.2,93,"association_or_organization, point_of_interest, establishment",19.0615275,73.1164119,localisy10057,ChIJm46UG4rp5zsRkIW_Fz8y-WY,photos\localisy07060_1.jpg,,,,,Microfinance Institutions,
IIFL Gold Loan,"SN 13 & 14, Gr Flr, Kulswamini Residency, Plot No 183, Block G, Sector 13, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Panvel,Maharashtra,410210,+91 22 7107 4830,4.9,67,"finance, point_of_interest, establishment",19.0458707,73.0725784,localisy10066,ChIJBXlbKYrD5zsRZWKHlvFrXdQ,photos\localisy07067_1.jpg,,,,,Microfinance Institutions,
IIFL Gold Loan,"Shop No 4, Ground Floor, Satyam Height, Plot No 22, Sector 4E, Kalamboli, Panvel, Navi Mumbai, Panvel, Maharashtra 410218, India",Panvel,Kalamboli,Panvel,Maharashtra,410218,+91 22 7107 4834,4.9,382,"finance, point_of_interest, establishment",19.0289706,73.1019249,localisy10068,ChIJyysua8Pp5zsR1eN3V4O3aiY,photos\localisy19717_1.jpg,,,,,Microfinance Institutions,
Muthoot FinCorp Gold Loan,"Ground floor, No. 38/39/61/62, Apeejay Rd, Sector 21, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Panvel,Maharashtra,410210,+91 92890 64902,4.9,402,"insurance_agency, finance, point_of_interest, service, establishment",19.0475845,73.0695966,localisy10070,ChIJldiKjhnC5zsRfB88I75Fo_M,photos\localisy19725_1.jpg,,,,,Microfinance Institutions,
IIFL Gold Loan,"No 5, Bhoomi ratna, Plot No 57 & 58, near Bank of Baroda, Moral Villa Society, Sector 18, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 22 7107 4829,4.9,444,"finance, point_of_interest, establishment",19.0154978,73.0893969,localisy10076,ChIJzYhIJdXp5zsRhupVdnX5q7Y,photos\localisy19701_1.jpg,,,,,Microfinance Institutions,
Muthoot FinCorp Gold Loan,"Ground Floor, Satyam Height, No. 10, D Mart Rd, Sector 8, Kalamboli, Panvel, Maharashtra 410218, India",Sector 8,Kalamboli,Panvel,Maharashtra,410218,+91 92892 46761,4.9,279,"insurance_agency, finance, service, point_of_interest, establishment",19.0312782,73.1017042,localisy10080,ChIJVc3fgsTp5zsR1JAecW--tlQ,photos\localisy02481_1.jpg,,,,,Microfinance Institutions,
"Utkarsh Small Finance Bank - Nerul, Navi Mumbai Branch","Shop No 1 & 2, Gr Flr, Ramakrishna Niwas, Plot No 46 & 47, Seawoods West, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 40,Nerul,Navi Mumbai,Maharashtra,400706,+91 98207 81561,4.7,12,"bank, finance, point_of_interest, establishment",19.0210442,73.0175126,localisy16088,ChIJ5TvqbI_D5zsRHnaMtfqG_98,photos\localisy16077_1.jpg,,,,,Microfinance Institutions,
Unity Small Finance Bank - Nerul West,"No. 6, 7, Vaishnavi Tower, Krishna Changa Naik Marg, near Glass Point, Seawoods West, Sector 44, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44,Seawoods,Navi Mumbai,Maharashtra,400706,+91 1800 209 1122,4.8,4,"bank, finance, service, point_of_interest, establishment",19.0143412,73.0144029,localisy16089,ChIJtamsaQDD5zsRqkBeS-Qs4g0,photos\localisy16078_1.jpg,,,,,Microfinance Institutions,
Suryoday Small Finance Bank,"Shop No 3, Gr flr, NRI shop centre, 4 & 6, Sector 54, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 54,Seawoods,Navi Mumbai,Maharashtra,400706,+91 1800 266 7711,4,4,"bank, finance, point_of_interest, establishment",19.0066631,73.0154285,localisy16090,ChIJecX96J_D5zsRG6gWFwhTEA4,photos\localisy16079_1.jpg,,,,,Microfinance Institutions,
IIFL Gold Loan,"Shop No 8, Shree Ambika Niwas, Plot No 41, opposite Seawood Station, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 42,Seawoods,Navi Mumbai,Maharashtra,400706,+91 22 7107 3465,4.9,462,"finance, point_of_interest, establishment",19.0220519,73.0174633,localisy16091,ChIJ82z9d73D5zsRTeDOHFFxa-E,photos\localisy16082_1.jpg,,,,,Microfinance Institutions,
Kotak Mahindra Bank,"4, Nageshwar Dham, Hsg Ltd, Seawoods West, Sector 44, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44,Seawoods,Navi Mumbai,Maharashtra,400706,+91 1800 4100,2.1,24,"bank, insurance_agency, finance, service, point_of_interest, establishment",19.0137887,73.0139368,localisy16092,ChIJPT2yowzD5zsRYDd7XZa_PD4,photos\localisy16087_1.jpg,,,,,Microfinance Institutions,
Muthoot Finance Gold Loan,"Ground Floor, Chintamani Residency, No. 420/421, Main Rd, opp. Jat Samaj Hall, Seawoods West, Karave Village, Sector 36, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 36,Seawoods,Navi Mumbai,Maharashtra,400706,+91 1800 120 2838,4.9,121,"insurance_agency, finance, service, point_of_interest, establishment",19.0148429,73.0117906,localisy16093,ChIJ5SoCt6HD5zsRwRYs4rtNWaY,photos\localisy16088_1.jpg,,,,,Microfinance Institutions,
IIFL Gold Loan,"No F/7, Sahyog Apartments, Plot No 3, Sector 9, near Bank Of, Nerul East, Sector 9, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 9,Nerul,Navi Mumbai,Maharashtra,400706,+91 22 7107 3424,4.9,374,"finance, point_of_interest, establishment",19.0405598,73.02140969999999,localisy16097,ChIJC3sEqsbD5zsRVPQO7jcxXZ8,photos\localisy16095_1.jpg,,,,,Microfinance Institutions,
IIFL Home Finance Ltd,"Office No 501, 5th Floor Neelkanth, Orion Mall, behind Vijay Sales, Forest Colony, Panvel, Maharashtra 410206, India",behind Vijay Sales,Panvel,Panvel,Maharashtra,410206,+91 1860 267 3000,5,1,"finance, point_of_interest, establishment",18.9929799,73.1158686,localisy16099,ChIJnSWf8ubp5zsR6XcuDYojDvo,photos\localisy06958_1.jpg,,,,,Microfinance Institutions,
Muthoot Finance Gold Loan,"No. 8-11, 1st Flr, Plot No 25, nr. Mother Teresa Balodhyaan, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 21,Nerul,Navi Mumbai,Maharashtra,400706,+91 1800 120 2838,4.8,129,"insurance_agency, finance, service, point_of_interest, establishment",19.0275516,73.0229471,localisy16100,ChIJ-94mLb_D5zsRQg8Y58qdk68,photos\localisy16102_1.jpg,,,,,Microfinance Institutions,
"Unity Small Finance Bank - Panvel, New Delhi","No. 3 to 6, Tejaswini Arcade CHSL, Takka Rd, near Railway Station, Sector 21, Panvel, Maharashtra 410206, India",near Railway Station,Panvel,Panvel,Maharashtra,410206,+91 1800 209 1122,4.8,4,"bank, finance, point_of_interest, service, establishment",18.9868072,73.11977329999999,localisy16608,ChIJC-8w4NTp5zsRdpaLSHETe68,photos\localisy16951_1.jpg,,,,,Microfinance Institutions,
Utkarsh Small Finance Bank - New Panvel Branch,"Shop No 1 to 3, Ground Flr, Shiv Parvati, Plot No 5, Vijay Rd, Sector 4, New Panvel East, Panvel, Maharashtra 410206, India",Sector 4,Panvel,Panvel,Maharashtra,410206,+91 99751 05020,5,5,"bank, finance, point_of_interest, establishment",19.0012891,73.1177407,localisy16610,ChIJIyFrxuLp5zsRzXbgetfoqWE,photos\localisy16952_1.jpg,,,,,Microfinance Institutions,
"IDFC FIRST Bank Loan Centre - New Panvel, Raigad","Shop No 17-18, Millenium Hilton, Plot No 140, nearby D Mart Road, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",Sector-1,Panvel,Panvel,Maharashtra,410206,+91 1800 10888,3.1,20,"bank, finance, point_of_interest, establishment",19.0029999,73.11652219999999,localisy16617,ChIJNR1WbF3p5zsRvFDuqek87G0,photos\localisy16959_1.jpg,,,,,Microfinance Institutions,
Ujjivan Small Finance Bank - Kamothe Branch,"Bhoomi ratna, Co operative Housing Soc Raigad, near Bank of Baroda, Moral Villa Society, Sector 18, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 80 6843 4180,4.9,410,"finance, point_of_interest, establishment",19.0156529,73.089355,localisy18024,ChIJF51-ueLp5zsRcaswg2xBv9Y,photos\localisy19692_1.jpg,,,,,Microfinance Institutions,
Suryoday Small Finance Bank,"Shop No 10, PN 58, 59, Platinum liviano, Sector 35, Kamothe, Panvel, Maharashtra 410209, India",Sector 35,Kamothe,Panvel,Maharashtra,410209,+91 1800 266 7711,5,3,"bank, finance, point_of_interest, establishment",19.0206746,73.0876019,localisy18025,ChIJAblJUf7D5zsRI-R8jL1Xgpc,photos\localisy19694_1.jpg,,,,,Microfinance Institutions,
"Mann Deshi Foundation, Kamothe Branch","231, Sector 21, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 87799 79242,4.4,46,"corporate_office, point_of_interest, establishment",19.0146256,73.0988297,localisy18026,ChIJfXeHpdLp5zsR7XWkR8jNEjI,photos\localisy19696_1.jpg,,,,,Microfinance Institutions,
Jaimalhar Sahyadri Nagari Sahakari Patsanstha Limited,"Siddhant Apartment, Sector 1, Kalamboli, Panvel, Mumbai, Panvel, Maharashtra 410218, India",Panvel,Kalamboli,Panvel,Maharashtra,410218,+91 87676 74614,5,2,"finance, point_of_interest, establishment",19.0223387,73.1026232,localisy18028,ChIJfb5z-M7p5zsRwPbGiDK0IZo,,,,,,Microfinance Institutions,
Fedbank Financial Service Ltd,"6th Flr, Neelkanth Landmark, No. 609, Panvel Station Rd, Forest Colony, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Panvel,Maharashtra,410206,+91 80 6929 1313,,,"finance, point_of_interest, service, establishment",18.9945769,73.11598049999999,localisy18031,ChIJEyvSICXp5zsRGhKIgrPKOSE,photos\localisy06959_1.jpg,,,,,Microfinance Institutions,
Muthoot Finance Gold Loan,"No. 6-7, Ground Floor, Suraj Complex, P. No. 2 & 21, Kamothe Marg, Jui-Kamothe Sector - 36, Sector 36, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 1800 120 2838,4.5,58,"insurance_agency, finance, point_of_interest, service, establishment",19.023336,73.0905804,localisy18032,ChIJb7vbqdPp5zsRaPDpLpwQ1Eg,photos\localisy19704_1.jpg,,,,,Microfinance Institutions,
Kamal Mahila Nagari Sahakari Patpedhi,"Plot No. 626A/7B, Shri Krishna Niwas, Tilak Rd, near Ramdas Maruti Mandir, Old Panvel, Panvel, Maharashtra 410206, India",near Ramdas Maruti Mandir,Panvel,Panvel,Maharashtra,410206,+91 22 2746 7392,4.8,4,"bank, finance, point_of_interest, establishment",18.9894803,73.1095263,localisy18034,ChIJ_8FXeEno5zsRN_LC47HkftI,photos\localisy19708_1.jpg,,,,,Microfinance Institutions,
Muthoot FinCorp Gold Loan,"4, Ground, Vrindavan Park, No. 3, Kamothe Marg, Sector 34, Kamothe, Panvel, Maharashtra 410209, India",Sector 34,Kamothe,Panvel,Maharashtra,410209,+91 92890 64518,4.8,412,"insurance_agency, finance, point_of_interest, service, establishment",19.0191496,73.0878871,localisy18036,ChIJ32kAA9bp5zsR9ZcN_3__HqQ,photos\localisy19709_1.jpg,,,,,Microfinance Institutions,
Kotak Mahindra Bank,"Plot No.25A, Building No.II, 11, ""Shubhangan Complex, Chs sector7, Phase II, Sector 7, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 1800 4100,2.6,71,"bank, insurance_agency, finance, point_of_interest, service, establishment",19.0219641,73.0898239,localisy18038,ChIJS0vvoyDp5zsRmie2Kd-bH6I,photos\localisy19714_1.jpg,,,,,Microfinance Institutions,
IIFL Gold Loan,"Gr Flr, Crown Imperial Plaza, Naka Circle, PN 266/1, Uran - Panvel Rd, near Fish Market, Old Panvel, Panvel, Maharashtra 410206, India",near Fish Market,Panvel,Panvel,Maharashtra,410206,+91 22 7107 4832,4.9,487,"finance, point_of_interest, establishment",18.9827212,73.1090139,localisy18042,ChIJwSFK5RLo5zsRVT23IKs2TtI,photos\localisy06962_1.jpg,,,,,Microfinance Institutions,
Shriram Finance Limited,"Ground Floor, No. 48/5-6, Mata Amritanandamayi Marg, near Indian Dance Institute, NL - 1 Type, Sector 8, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 8,Nerul,Navi Mumbai,Maharashtra,400706,+91 1800 410 7711,2,4,"bank, insurance_agency, finance, service, point_of_interest, establishment",19.0393314,73.0174577,localisy19839,ChIJd_EVHZPD5zsROzwfZjN5J3A,photos\localisy07076_1.jpg,,,,,Microfinance Institutions,
AU Small Finance Bank,"No G/9/A, Haware Centurion, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 19A,Nerul,Navi Mumbai,Maharashtra,400706,+91 1800 1200 1200,4.2,5,"bank, finance, service, point_of_interest, establishment",19.0246305,73.021742,localisy19840,ChIJm91Xgq3D5zsRbwd51-5RuHM,photos\localisy25541_1.jpg,,,,,Microfinance Institutions,
Navi Mumbai Co-operative Bank Limited.,"Poonam Tower, Plot No. C -1-2 & 31, Shop No. 1 & 2, Gaondevi Road, Sector 20, Nerul West, Dharshana Society, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 22 2770 5861,3.7,14,"bank, finance, point_of_interest, establishment",19.0369122,73.0128527,localisy19842,ChIJkzz4GunD5zsR7bNhWofHqis,photos\localisy25542_1.jpg,,,,,Microfinance Institutions,
Dnyandeep Co Op Credit Society Ltd,"1st floor, Plot No.8, L market, Sector 8, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 8,Nerul,Navi Mumbai,Maharashtra,400706,+91 97664 00726,4.5,4,"finance, point_of_interest, establishment",19.0417863,73.0170064,localisy19843,ChIJ____7-fD5zsRs-EuahokWoc,photos\localisy19722_1.jpg,,,,,Microfinance Institutions,
SBFC Finance Limited,"Office No-B-105, 1st Floor Railway, Nerul Station Complex, Nerul East, Sector 15, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 15,Nerul,Navi Mumbai,Maharashtra,400706,+91 88820 08888,,,"finance, point_of_interest, establishment",19.0342611,73.018667,localisy19844,ChIJz3bcch7D5zsRYvIarIOyMTg,,,,,,Microfinance Institutions,
LOANWALLE,"Mangal Murti Building, railway station, a-303, west, opp. nerul, above state bank of india, Nerul East, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 91375 43737,4.4,7,"finance, point_of_interest, establishment",19.0339032,73.0169492,localisy19845,ChIJzaqqxsHD5zsROcXatWPwAwI,photos\localisy25545_1.jpg,,,,,Microfinance Institutions,
SVC Bank - Nerul,"Ground Floor, Shop No. G-09 H, Plot No. 88-91, Haware Centurian, Sector -19, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 19A,Nerul,Navi Mumbai,Maharashtra,400706,+91 22 2772 5040,3.6,9,"bank, finance, service, association_or_organization, point_of_interest, establishment",19.0248419,73.0215357,localisy19846,ChIJ4S81vL7D5zsR_52CWVU5dqs,photos\localisy25546_1.jpg,,,,,Microfinance Institutions,
Manappuram Finance Limited – Gold Loan,"1st Floor, Goodwill Arcade, No. 5/10-11, Mata Amritanandamayi Marg, Nerul East, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 80 4492 8052,4.8,133,"store, finance, service, point_of_interest, establishment",19.0363504,73.0173707,localisy19847,ChIJaZjvz4TD5zsRQ5mQL1hyQ2c,photos\localisy25547_1.jpg,,,,,Microfinance Institutions,
Utkarsh Small Finance Bank - Kharghar Branch,"Shop No 20, Hariom Heritage, Plot No 8, Sector 21, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Panvel,Maharashtra,410210,+91 93245 70288,4.1,20,"bank, finance, point_of_interest, establishment",19.0483566,73.0653155,localisy19848,ChIJywxa8trD5zsR1_NJbIdHVGk,,,,,,Microfinance Institutions,
Suryoday Small Finance Bank,"Shop No 2, Ground Floor, Mehta CHS, Plot No 23, Sector 8, Kalamboli, Panvel, Maharashtra 410218, India",Sector 8,Kalamboli,Panvel,Maharashtra,410218,+91 1800 266 7711,5,1,"bank, finance, point_of_interest, establishment",19.030926,73.101682,localisy20598,ChIJ27ti8Pjp5zsRPSPsXbQR2Uw,photos\localisy29064_1.jpg,,,,,Microfinance Institutions,
Abhyudaya Co-Operative Bank Limited,"Disma Complex EB, 193, Steel Market Rd, Sector - 3, Kalamboli Steel Market Yard, Kalamboli, Panvel, Maharashtra 410218, India",Kalamboli Steel Market Yard,Kalamboli,Panvel,Maharashtra,410218,+91 22 2742 0148,3,30,"bank, finance, point_of_interest, establishment",19.0264759,73.10506840000001,localisy20599,ChIJn_1Fa8bp5zsR-oPC3mMlvJA,photos\localisy29066_1.jpg,,,,,Microfinance Institutions,
IDFC FIRST Bank - Kalamboli Branch,"Shop No G-8, Ground, Amarante, Plot No 4, nearby D Mart Road, Sector-9E, Kalamboli, Panvel, Maharashtra 410218, India",Sector-9E,Kalamboli,Panvel,Maharashtra,410218,+91 1800 10888,4.3,47,"bank, finance, point_of_interest, establishment",19.0382625,73.1024734,localisy20600,ChIJ1Y7s2Zvp5zsRs0VDssVkFr8,photos\localisy29068_1.jpg,,,,,Microfinance Institutions,
Fedbank Financial Services Ltd,"Siddhivinayak Subhashish, No. 3/27, Panvel Matheran Rd, near Janki Reality, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,+91 80 6986 6839,4.9,122,"bank, finance, point_of_interest, establishment",18.9977572,73.122182,localisy20601,ChIJV_5IEFbp5zsRV5HS1lYD79M,photos\localisy06923_1.jpg,,,,,Microfinance Institutions,
Hindustan Bank,"24J2+2GV, Opposite Mahavir Complex, Sector 8, Kalamboli, Panvel, Maharashtra 410218, India",Sector 8,Kalamboli,Panvel,Maharashtra,410218,+91 22 2742 0003,3.9,31,"bank, finance, point_of_interest, establishment",19.0301184,73.10129409999999,localisy20602,ChIJxTmMlMTp5zsRy-7xugT1E38,photos\localisy29071_1.jpg,,,,,Microfinance Institutions,
Muthoot FinCorp Gold Loan,"Ground Floor, No. 3-5, Khanda Colony, near Axis Bank ATM, Sector 10, Greater Khanda, Panvel, Maharashtra 410206, India",Sector 10,Panvel,Panvel,Maharashtra,410206,+91 92892 62186,5,634,"insurance_agency, finance, point_of_interest, service, establishment",19.0058458,73.1126112,localisy20603,ChIJsUZGOEjo5zsR6oR2fOc0Irk,photos\localisy06965_1.jpg,,,,,Microfinance Institutions,
Muthoot FinCorp Gold Loan,"1st Floor, Shree Sai Dharshan CHS, SC Rd, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,+91 92890 56164,4.9,1046,"insurance_agency, finance, point_of_interest, service, establishment",18.9973029,73.12070539999999,localisy20604,ChIJicLMDEPo5zsRQ1ghNm8y1eI,photos\localisy06964_1.jpg,,,,,Microfinance Institutions,
Aainath Mobile Repairing Centre,"Shop Number 5, Saraswati Pride Building, Roadpali, Sector 10E, Kalamboli, Panvel, Maharashtra 410218, India",Sector 10E,Roadpali,Panvel,Maharashtra,410218,+91 98677 17172,2.8,5,"service, point_of_interest, establishment",19.0414365,73.1020628,localisy03893,ChIJZTqn4Ojp5zsRxHij1LmAdlw,photos\localisy06351_1.jpg,,,,,Mobile Repair,
Ms Mobile Sales And Service,"Shop No-82, Aman Appt, Sec5E, near Suffa Majjid, Sector 5E, Kalamboli, Panvel, Thane, Panvel, Maharashtra 410218, India",Panvel,Kalamboli,Panvel,Maharashtra,410218,+91 95949 26417,5,1,"service, point_of_interest, establishment",19.0332888,73.1030972,localisy03904,ChIJf99qo8Pp5zsRYLiPTnebbRU,,,,,,Mobile Repair,
Jagannath Telecom,"Shop No 4, Sector 2, Kalamboli, Panvel, Maharashtra 410218, India",Sector 2,Kalamboli,Panvel,Maharashtra,410218,+91 95944 14817,4.6,5,"cell_phone_store, service, store, point_of_interest, establishment",19.0242939,73.0997373,localisy03908,ChIJ1RtND5_p5zsR_TWKSphcEy4,,,,,,Mobile Repair,
Sagar Mobile Repairing,"Shop No.17, Shree Ramkrishna CHS, Konkan Rail Vihar Rd, near Seawoods Grand Central Mall, behind Kotak Mahindra Bank ATM, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 40,Seawoods,Navi Mumbai,Maharashtra,400706,+91 99203 16007,4.9,124,"point_of_interest, service, establishment",19.0207505,73.0172436,localisy09231,ChIJ8Qi08djD5zsRs0TPA6GdFkA,photos\localisy19192_1.jpg,,,,,Mobile Repair,
Omkar Mobile Service Center ( since / स्थापना : 2009 ),"Shop No. 42, Sector No. 48, Rudra-Ansh CHS, Plot No.1, Gaimukh Chowk, near Ashwini Hospital, Seawoods West, Sector-48, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector-48,Nerul,Navi Mumbai,Maharashtra,400706,+91 98339 84121,4.9,4114,"point_of_interest, service, establishment",19.0145204,73.0158288,localisy09236,ChIJ2cL4oZjD5zsR_Ppzr5hTdvk,photos\localisy02377_1.jpg,,,,,Mobile Repair,
Top Repairing Center,"228R+2XV, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,,2,1,"point_of_interest, service, establishment",19.0151459,73.0420157,localisy09238,ChIJ0RHqAADD5zsREzVZlfaplbQ,photos\localisy06084_1.jpg,,,,,Mobile Repair,
MOBILE SOLUTION,"Shop No 5, Haware Sharmik BLDG, Plot No 17, next to Apana Bazar, near Shilp Chowk, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",Sector 20,Kharghar,Panvel,Maharashtra,410210,+91 84509 00098,4.8,564,"point_of_interest, service, establishment",19.0473163,73.07136349999999,localisy09239,ChIJDWQ_w0HC5zsR8VoYxx34TGg,photos\localisy16261_1.jpg,,,,,Mobile Repair,
HAYZUM MOBILE SHOP [Mobile Repairing Shop In Seawoods And Nerul],"Shop no. 02, Talab, Sumit Apartment, Plot no. 94, opposite Darave Road, Sector 23, Nerul East, Sector 28, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 28,Seawoods,Navi Mumbai,Maharashtra,400706,+91 93705 31366,4.9,90,"cell_phone_store, store, point_of_interest, service, establishment",19.0250147,73.01918549999999,localisy09241,ChIJrWUey3PD5zsRz8O-uZqmtWo,photos\localisy19196_1.jpg,,,,,Mobile Repair,
VIJAY MOBILE SHOPEE,"Shop No.3, Shivalaya Apartments, Plot109, Nerul East, Sector 23, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 23,Seawoods,Navi Mumbai,Maharashtra,400706,+91 99205 49459,5,233,"cell_phone_store, store, point_of_interest, service, establishment",19.0239395,73.02016449999999,localisy09245,ChIJccts0mTB5zsR3OjD2Pht0TQ,photos\localisy19213_1.jpg,,,,,Mobile Repair,
Nirwan Mobile Sales And Services,"Belapur Village, Sector 20, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 20,CBD Belapur,Navi Mumbai,Maharashtra,400614,,5,9,"travel_agency, transportation_service, finance, service, point_of_interest, establishment",19.0125249,73.0294023,localisy09247,ChIJhULs2anD5zsR5uA62Nf97QI,photos\localisy06092_1.jpg,,,,,Mobile Repair,
Om Sai Mobile Centre,"shop no 27, market, near Airtel mini store, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",Shiravane,Nerul,Navi Mumbai,Maharashtra,400706,+91 80804 12412,4.9,152,"service, point_of_interest, establishment",19.0439126,73.0192995,localisy09248,ChIJSXcOCN3D5zsRi21XPtUZTbQ,photos\localisy19209_1.jpg,,,,,Mobile Repair,
