Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
Samarth Refrigeration,"Plot no 66, Seawoods West, Sector 44, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44,Seawoods,Navi Mumbai,Maharashtra,400706,+91 98205 93202,4.8,5,"electronics_store, store, point_of_interest, establishment",19.0139046,73.01330229999999,localisy14921,ChIJLWy1Gx3D5zsRXFu9L3OMbMg,photos\localisy13815_1.jpg,,,,,Electronics,
Computer Solution,"Shop no -22, Neelkanth pride building, plot 35-36 19, Banubai Ganpat Tandel Marg, Seawoods West, Sector 42A, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 42A,Seawoods,Navi Mumbai,Maharashtra,400706,+91 82913 44002,4.4,21,"electronics_store, store, service, point_of_interest, establishment",19.0157171,73.0154459,localisy14923,ChIJL2r-QpjD5zsRAyBinRX-7mI,photos\localisy13816_1.jpg,,,,,Electronics,
Rahul Electronics,"Vithai Nivas, Plot No B-53, Seawood Fountain, Sector 23, Nerul East, Sector 28, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 28,Seawoods,Navi Mumbai,Maharashtra,400706,,4,1,"service, point_of_interest, establishment",19.024733,73.0181051,localisy14928,ChIJqwt4FL7D5zsRO3YKtt89GK0,,,,,,Electronics,
Seawoods Telecom,"Shop Number 127, Grand Central Mall, Lower Ground, Seawoods Station Rd, Seawoods West, Nerul East, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 40,Nerul,Navi Mumbai,Maharashtra,400706,+91 72310 83007,3.2,57,"cell_phone_store, store, point_of_interest, establishment",19.0215952,73.01814949999999,localisy14930,ChIJp5cDVTLD5zsRZZHcFoCZxv4,photos\localisy13820_1.jpg,,,,,Electronics,
Pawar Electric,"Shop No 4 Karawa Gaun, near Axis Bank ATM, Seawoods West, Karave Village, Sector 36, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 36,Seawoods,Navi Mumbai,Maharashtra,400706,+91 70395 95170,4.8,5,"electronics_store, store, point_of_interest, establishment",19.0193645,73.0109899,localisy14931,ChIJf0-EOOzD5zsR4GkVvqUUSQg,,,,,,Electronics,
AIRTEL STORE - SEC 24 SEAWOOD MUMBAI,"Opp Maxus Mall Hdfc Bank Ltd, Ambika Niwas, Sn 1/4 Pn41, Seawoods West, Sector 42, Seawoods, Navi Mumbai, Mumbai, Maharashtra 400706, India",Seawoods,Seawoods,Navi Mumbai,Maharashtra,400706,+91 98100 12345,3.3,328,"telecommunications_service_provider, service, point_of_interest, establishment",19.020673,73.017898,localisy14933,ChIJg7MNpDTD5zsRaMT3URXXYXk,photos\localisy13823_1.jpg,,,,,Electronics,
Adarsh market,"Banubai Ganpat Tandel Marg, Karave Nagar, Seawoods, Navi Mumbai, Maharashtra 400706, India",Karave Nagar,Seawoods,Navi Mumbai,Maharashtra,400706,,4,2,"service, point_of_interest, establishment",19.0139503,73.0176546,localisy14935,ChIJw_gaf1PD5zsRF3APAi34xD0,,,,,,Electronics,
smart mobile phone solutions,"shop no.2, infra dimond, plot no.502, Seawoods West, Karave Village, Sector 36, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 36,Seawoods,Navi Mumbai,Maharashtra,400706,+91 82918 76559,4.9,271,"service, point_of_interest, establishment",19.0159042,73.01260560000001,localisy14936,ChIJrWiczkPD5zsRAnzVQxJQmlQ,photos\localisy13827_1.jpg,,,,,Electronics,
Navkar Electronics,"Shop no.06 ashwmegh complex sec.08, Khanda Colony, opp. satara bank, Sector - 8, New Panvel East, Panvel, Maharashtra 410206, India",Sector - 8,Panvel,Panvel,Maharashtra,410206,+91 99209 99353,4,70,"cell_phone_store, store, point_of_interest, establishment",19.0071666,73.111666,localisy15395,ChIJP0db10no5zsRhrHqLg7iaCg,photos\localisy14511_1.jpg,,,,,Electronics,
ION Electricals pvt ltd,"Gala NO 17&18, Pooja Complex, Maruti Corner., 15A & 15B, Station Rd, Sector 17, New Panvel East, Panvel, Maharashtra 410206, India",Sector 17,Panvel,Panvel,Maharashtra,410206,+91 93243 62906,4.7,23,"point_of_interest, establishment",18.9926234,73.1226065,localisy15398,ChIJKezQGmjo5zsRlxMdWVp4cec,photos\localisy14515_1.jpg,,,,,Electronics,
Navkar Sales and Service-Best kitchen appliances in new panvel,"Shop.no-01,Plot, Neel Kunj, Building,G-Floor, 01, Vijay Rd, Sector 4, New Panvel East, Panvel, Maharashtra 410206, India",Sector 4,Panvel,Panvel,Maharashtra,410206,+91 91672 26629,4.4,39,"home_goods_store, store, point_of_interest, establishment",19.0022676,73.1172213,localisy15406,ChIJLzytDkbo5zsRC2mpOGY_AwU,photos\localisy14519_1.jpg,,,,,Electronics,
VISION ELECTRONICS,"Shop No .13 Ground Floor, Golden Dream Arcade, opp. PNG Jewellers, near MTNL Road, Old Panvel, Panvel, Maharashtra 410206, India",near MTNL Road,Panvel,Panvel,Maharashtra,410206,,5,1,"electronics_store, store, point_of_interest, establishment",18.98532,73.112676,localisy15408,ChIJy4odLgDp5zsRVnrrWHJIUqE,,,,,,Electronics,
"Havells Authorised Partner - New Panvel, Raigarh","Jay Light Hub, Main Road, behind Central Co-Op Bank, Sector 11, New Panvel East, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Panvel,Maharashtra,410206,+91 674 403 1989,5,2,"point_of_interest, establishment",18.9986474,73.1225338,localisy15412,ChIJkSMcN53p5zsRZZbuQqCkH24,photos\localisy14528_1.jpg,,,,,Electronics,
M S ELECTRONIC,"SHOP33, MS ELECTRONIC, Shiva Complex, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,+91 76660 98936,5,4,"service, point_of_interest, establishment",18.9976608,73.1226628,localisy15414,ChIJBaenSUPo5zsRAAAAMP7SRmg,photos\localisy14532_1.jpg,,,,,Electronics,
Bhavani Lights,"Shop No 2, Samartha Villa, Sec 1, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",Sector-1,Panvel,Panvel,Maharashtra,410206,+91 99309 03614,4.2,87,"service, home_improvement_store, home_goods_store, store, point_of_interest, establishment",18.9977873,73.1187308,localisy15415,ChIJgw2nikPo5zsRUkKGi0XKC50,photos\localisy14536_1.jpg,,,,,Electronics,
Gadson Electronics,"Plot 9, Rd Number 2, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,+91 22 2745 3474,3.8,8,"supplier, manufacturer, store, point_of_interest, establishment",18.9961066,73.1197073,localisy15416,ChIJezdArEPo5zsRJL_s9M2RDXc,photos\localisy14540_1.jpg,,,,,Electronics,
"Samsung Experience Store New Panvel East, Sector 19","Shop No 1, Sai Shanti Bhavan, near Yes Bank, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,+91 81089 03957,4.7,327,"cell_phone_store, electronics_store, service, store, point_of_interest, establishment",18.9973883,73.12098499999999,localisy15417,ChIJpQeoBEXo5zsR5tbTqMqTdjY,photos\localisy14541_1.jpg,,,,,Electronics,
new Panvel,"Sai Dwar, Asudgaon, New Panvel East, Panvel, Maharashtra 410218, India",Asudgaon,Panvel,Panvel,Maharashtra,410206,,5,3,"electronics_store, store, point_of_interest, establishment",19.0148411,73.10907370000001,localisy15419,ChIJgyIaNGrp5zsRc4Bg4VXuwQQ,photos\localisy14542_1.jpg,,,,,Electronics,
Unique Mobile Accessories,"near DMart New Panvel, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Panvel,Maharashtra,410206,+91 74887 89704,5,5,"electronics_store, store, point_of_interest, establishment",19.0056373,73.1161551,localisy15423,ChIJIf71FDfp5zsRV8PrmapKE7Q,photos\localisy14547_1.jpg,,,,,Electronics,
Anand computer,"Anand computer shop 3, 70, vaishnav darshan, plot 69, Sector-10, New Panvel East, Panvel, Maharashtra 410206, India",Sector-10,Panvel,Panvel,Maharashtra,410206,+91 74085 17779,5,2,"electronics_store, store, point_of_interest, establishment",19.0007039,73.12264929999999,localisy15425,ChIJCRhJzpvp5zsR23zVD6vTY1E,photos\localisy14549_1.jpg,,,,,Electronics,
Trade electronics,"Shop no 3, vinayakam chs, plot 34 35 36, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Panvel,Maharashtra,410206,+91 98670 40887,,,"service, point_of_interest, establishment",19.0042017,73.1182409,localisy15427,ChIJJ2gMHSPp5zsRM9KyBD6-JIw,,,,,,Electronics,
PRANALI DIGITAL CABLE AND INTERNET,"SHOP NO 02 LAXMI MADHU PLOT NO 22 SECTOR NO 04, Sector 4, New Panvel East, Panvel, Maharashtra 410206, India",Sector 4,Panvel,Panvel,Maharashtra,410206,,4.9,37,"service, point_of_interest, establishment",19.0020872,73.1182654,localisy15428,ChIJCbvpEJfp5zsR2ZNjlchxNew,photos\localisy14553_1.jpg,,,,,Electronics,
Latest Point Mobile,"Shop No.3, Plot No.54, Complex, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",Sector 3,Panvel,Panvel,Maharashtra,410206,+91 95886 65522,4.3,41,"cell_phone_store, electronics_store, store, point_of_interest, establishment",19.0021988,73.1211629,localisy15430,ChIJQ1-EHUXo5zsR39K38RgaTp4,photos\localisy14554_1.jpg,,,,,Electronics,
AVGN InfoTech,"Shop No-42, near Miraj Cinema, opp. Rajlaxmi Jeweller, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",Sector-1,Panvel,Panvel,Maharashtra,410206,+91 90290 44486,4,4,"electronics_store, consultant, wholesaler, service, store, point_of_interest, establishment",18.9989279,73.1222538,localisy15431,ChIJeYEl1J3p5zsRIENZ-VZqzSY,photos\localisy14555_1.jpg,,,,,Electronics,
Dish bay Tata play,"Plot no 195, Sector 4, Sector 8, New Panvel East, Panvel, Maharashtra 410206, India",Sector 8,Panvel,Panvel,Maharashtra,410206,+91 76668 00666,4.1,18,"electronics_store, store, point_of_interest, establishment",19.0043113,73.1202158,localisy15432,ChIJ-Te_633p5zsRE5IjAktQRBI,,,,,,Electronics,
POOJA MOBILE STORE,"Shop No 12, NEEL CASTEL CHS, Plot 54, opposite STATE BANK, Karna CHS, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",Sector 3,Panvel,Panvel,Maharashtra,410206,+91 96999 86667,5,3,"electronics_store, store, point_of_interest, establishment",19.0019036,73.1198391,localisy15433,ChIJeXDICITp5zsRAkqWA-wtjlE,photos\localisy14558_1.jpg,,,,,Electronics,
LG Shoppe,"Shop 18/19/20, Plot No. 28, Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",Sector 7,Kamothe,Panvel,Maharashtra,410209,+91 77387 67011,4.1,394,"electronics_store, store, point_of_interest, establishment",19.0248736,73.0929694,localisy16810,ChIJYbrbV9fp5zsR91Hx3sVylBQ,photos\localisy17311_1.jpg,,,,,Electronics,
Arihant Electronics,"Plot No.7, Sector 6A, Kamothe, Panvel, Maharashtra 410209, India",Sector 6A,Kamothe,Panvel,Maharashtra,410209,+91 79775 47056,5,35,"supplier, point_of_interest, manufacturer, establishment",19.0227414,73.09658569999999,localisy16811,ChIJCWeVAADp5zsRMF41xeVE7Ec,photos\localisy17315_1.jpg,,,,,Electronics,
Shree Ganesh Electronics,"shop no-4, Galaxy Avenue, plot no-88, Sector 22, Phase II, Sector 22, Kamothe, Panvel, Maharashtra 410209, India",Sector 22,Kamothe,Panvel,Maharashtra,410209,+91 83693 95411,5,21,"point_of_interest, service, establishment",19.0143922,73.100918,localisy16812,ChIJZQHx7wvp5zsRO3RlvUKvYfs,photos\localisy06437_1.jpg,,,,,Electronics,
Innovative Electronics,"Plot No 40, Sector 18, Kamothe, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",Sector 18,Kamothe,Panvel,Maharashtra,410209,+91 91525 92678,4.9,44,"point_of_interest, manufacturer, establishment",19.0147845,73.08899889999999,localisy16813,ChIJQWj-lAHp5zsRsj74EiJMp3k,photos\localisy17318_1.jpg,,,,,Electronics,
SaiTronics,"Plot No 28, Sector 5, Sector 5, Kamothe, Panvel, Maharashtra 410209, India",Sector 5,Kamothe,Panvel,Maharashtra,410209,,4.6,9,"electronics_store, store, point_of_interest, establishment",19.0211118,73.0974833,localisy16814,ChIJEWflANfp5zsRFiBMASFr8EU,photos\localisy17321_1.jpg,,,,,Electronics,
RAJ Electric Hardware Kamothe,"Shop No 5,6, Planet Veunus CHS, opposite HAWARE NIRMITI, Sector 24, Kamothe, Panvel, Maharashtra 410209, India",Sector 24,Kamothe,Panvel,Maharashtra,410209,+91 98207 40850,5,4,"store, point_of_interest, service, establishment",19.0126569,73.10253759999999,localisy16816,ChIJ3ZBXsEvp5zsRuQPYy7Bzn4o,photos\localisy17325_1.jpg,,,,,Electronics,
Powertronics Corporation Kamothe,"Shop No. 31, Shivkalptaru Arcade, Building No.2 Plot. 01, Old VSNL Colony, Sector - 17, Sector 17, Kamothe, Panvel, Maharashtra 410209, India",Sector 17,Kamothe,Panvel,Maharashtra,410209,+91 99207 07813,5,2,"wholesaler, point_of_interest, manufacturer, establishment",19.016664,73.08649439999999,localisy16817,ChIJCRB4HaPB5zsRDs-grdQJ6wk,photos\localisy17326_1.jpg,,,,,Electronics,
Top Ten Electronics Shoppe,"SHOP NO.18/19/20, PLOT NO.28, SHEETAL, Dhara Complex, Shalome CHS, SECTOR-07, Kamothe, Panvel, Maharashtra 410209, India",SECTOR-07,Kamothe,Panvel,Maharashtra,410209,+91 22 6267 6886,2.3,6,"electronics_store, store, point_of_interest, establishment",19.0221228,73.0927475,localisy16818,ChIJucy2ne7p5zsRcbZW8WHUSQE,,,,,,Electronics,
Mahendra Electronics,"Shop No 11, Adinath Alpine, Plot No 28, near Akshar Building, Sector-25, Kamothe, Panvel, Maharashtra 410209, India",Sector-25,Kamothe,Panvel,Maharashtra,410209,,5,1,"point_of_interest, service, establishment",19.0101711,73.098486,localisy16819,ChIJS1NIly3o5zsR2l_837iTQ5U,,,,,,Electronics,
Sangam Electrical & Hardware Stores,"Shop No:16, Plot No: 8, Mansarovar Railway Station, Kamothe Marg, Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",Sector 7,Kamothe,Panvel,Maharashtra,410209,+91 99200 22246,3.8,21,"hardware_store, building_materials_store, store, point_of_interest, establishment",19.0226624,73.0912827,localisy16820,ChIJtYdTDtfp5zsRUDg0U5_JT_0,photos\localisy15074_1.jpg,,,,,Electronics,
Ashapura Enterprises,"Asmita Residency, Plot no 5A, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",Sector 19,Kamothe,Panvel,Maharashtra,410209,+91 93215 44363,5,5,"electronics_store, store, point_of_interest, establishment",19.0123256,73.0927057,localisy16821,ChIJVVV5RCvo5zsRM-7b7h6aSgI,photos\localisy17332_1.jpg,,,,,Electronics,
HARSH INFOTECH,"shop 29, Shubh kalash Complex, Plot 1/2/57, near malvan tadka, Sector 35, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 96994 34143,4.6,45,"electronics_store, store, point_of_interest, service, establishment",19.020413,73.088203,localisy16823,ChIJsZX4FanD5zsRfqsl97cIgIs,photos\localisy17334_1.jpg,,,,,Electronics,
New bharat electronic & hardware,"krushna kunj, plot no 20, Sector 15, Kamothe, Panvel, Maharashtra 410209, India",Sector 15,Kamothe,Panvel,Maharashtra,410209,+91 84548 17381,,,"hardware_store, building_materials_store, store, point_of_interest, establishment",19.0151056,73.0932693,localisy16824,ChIJB1bkk6vp5zsRnOjw5t8c38o,photos\localisy17335_1.jpg,,,,,Electronics,
Techno-Ace Computers,"Shop No. 4, Highlife Residency Chsl, Plot No. 24, Phase II, Sector 22, Kamothe, Panvel, Maharashtra 410209, India",Sector 22,Kamothe,Panvel,Maharashtra,410209,+91 98203 78950,4.6,11,"electronics_store, store, point_of_interest, establishment",19.012964,73.0998693,localisy16825,ChIJ995ibbXp5zsR4q6uTgcfeGw,photos\localisy17336_1.jpg,,,,,Electronics,
Bhavani Mobile gallery kamothe,"Shop no 1, rudraraj chs, plot no 62a, Sector 21, Kamothe, Panvel, Maharashtra 410209, India",Sector 21,Kamothe,Panvel,Maharashtra,410209,+91 98202 79432,3.9,11,"cell_phone_store, store, point_of_interest, service, establishment",19.0134183,73.09433810000002,localisy16826,ChIJ89BaK7Lp5zsRrwwySggCna8,photos\localisy17337_1.jpg,,,,,Electronics,
Croma - Panvel East,"Ground & 1st Floor, Prajapati Ornate, 14 to 19 & 8 to 19, Sector-10, New Panvel East, Panvel, Maharashtra 410206, India",Sector-10,Panvel,Panvel,Maharashtra,410206,+91 86578 75606,4.8,2746,"electronics_store, home_goods_store, store, point_of_interest, establishment",19.0023111,73.1254925,localisy16828,ChIJRb6SJH7p5zsRhjQmx771jhE,photos\localisy04548_1.jpg,,,,,Electronics,
AKASH ELECTRONICS,"Shop No 28 Laxmi Aashirwad sector 25 Kamothe 410206 Near, Railway Station, Khandeshwar, Panvel, Maharashtra 410206, India",Railway Station,Panvel,Panvel,Maharashtra,410206,+91 99300 70922,,,"point_of_interest, establishment",19.0093642,73.1008047,localisy16830,ChIJscl5fNPp5zsRSWYnX_LYCi4,photos\localisy17343_1.jpg,,,,,Electronics,
Mateshwari Electrical Sales And Service,"Shop No.2, Sector No.20, Sector 20, Kamothe, Panvel, Maharashtra 410209, India",Sector 20,Kamothe,Panvel,Maharashtra,410209,+91 84549 30746,4.4,5,"electronics_store, service, store, point_of_interest, establishment",19.0171824,73.09588649999999,localisy16834,ChIJX1VVqdPp5zsRLh9x1Xu9pKU,photos\localisy17355_1.jpg,,,,,Electronics,
Fastel Fiber,"Purvi Apartment, Sector 6A, Kamothe, Panvel, Maharashtra 410209, India",Sector 6A,Kamothe,Panvel,Maharashtra,410209,+91 86898 93555,4.4,116,"service, point_of_interest, establishment",19.0238747,73.096104,localisy16836,ChIJiWC4p5vp5zsRNQZgXjmW1lM,photos\localisy17357_1.jpg,,,,,Electronics,
MUKESH ENTERPRISES,"SHOP NO 06, SANTOSH BHAGAT CHAWL, Naupada Gaon, Kamothe, Panvel, Maharashtra 410206, India",Naupada Gaon,Panvel,Panvel,Maharashtra,410206,+91 95940 70946,3.7,3,"electronics_store, store, point_of_interest, establishment",19.0154545,73.1047731,localisy16840,ChIJ7V-BjfHp5zsRsycW1S4qPJQ,photos\localisy17362_1.jpg,,,,,Electronics,
Sushmita Cable Network & Internet,"Shop No:9, Plot No: 3, Mahadev Apartment, Kamothe Marg, Sector 11, Kamothe, Panvel, Maharashtra 410209, India",Sector 11,Kamothe,Panvel,Maharashtra,410209,+91 92200 28002,2.1,97,"service, point_of_interest, establishment",19.0215141,73.09153309999999,localisy16841,ChIJxUhr5Nbp5zsRLln-4PJynlw,photos\localisy17363_1.jpg,,,,,Electronics,
Chamunda,"Shop 4 Plot, Sirvi Complex, 17, Sector 21, Kamothe, Panvel, Maharashtra 410209, India",Sector 21,Kamothe,Panvel,Maharashtra,410209,+91 83568 32558,5,1,"service, point_of_interest, establishment",19.0126738,73.0957644,localisy16843,ChIJFxXS2eHp5zsRWoBnBjWpI-w,,,,,,Electronics,
Roshni Electronics,"Shop 1, Roshni Electronics, plot 2, next to famous dum biryani hotel, Nerul East, Sector 9, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 9,Nerul,Navi Mumbai,Maharashtra,400706,+91 98209 56263,5,64,"electronics_store, auto_parts_store, car_repair, service, store, point_of_interest, establishment",19.0409434,73.0218651,localisy19237,ChIJkZapTcPD5zsR7kdzgboGPQs,photos\localisy23219_1.jpg,,,,,Electronics,
Shabari Electronic,"Shop non4 Plot no 35 Sect 20 Opp Nerul Rly Stn (E), Nerul East, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 96194 47101,3.8,22,"electronics_store, store, point_of_interest, establishment",19.0345612,73.0169992,localisy19239,ChIJF_oHdurD5zsRd-Bj25Shlfc,photos\localisy23223_1.jpg,,,,,Electronics,
R J Electronics,"Shop No 26, Navdurga CHS, Plot No.7/7, near Green Store, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 19A,Nerul,Navi Mumbai,Maharashtra,400706,,1,1,"service, point_of_interest, establishment",19.0300326,73.02510149999999,localisy19241,ChIJAc-egrjD5zsRSf_xKkEveCo,,,,,,Electronics,
Shree Moreshwar Mobile Corner,"Shop No 1, Tulsi Niwas, Plot A35, Nerul East, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,+91 91797 92179,4.9,141,"electronics_store, store, point_of_interest, establishment",19.0356162,73.0167043,localisy19243,ChIJwT8ODgDD5zsR4kpeB7WOg20,photos\localisy23229_1.jpg,,,,,Electronics,
R N ELECTRONICS,"Shop no 01, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 91728 02467,5,1,"service, point_of_interest, establishment",19.0352641,73.0149953,localisy19245,ChIJfV7s4h7D5zsRRlF0simoP_8,photos\localisy23231_1.jpg,,,,,Electronics,
Vikram Electronics,"Vijendra chembers, shop no 6, plot no.716, below Ashirwad hospital, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",Shiravane,Nerul,Navi Mumbai,Maharashtra,400706,+91 93232 42293,3.7,3,"electronics_store, finance, service, store, point_of_interest, establishment",19.0439165,73.0207691,localisy19246,ChIJ-93w9tzD5zsRD-266c75txc,photos\localisy23232_1.jpg,,,,,Electronics,
KAVITA MOBILE & ELECTRONICS,"Shop No. 13, F type , Oppo, Bus Depot, Nerul East, Nerul (E, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul (E,Nerul,Navi Mumbai,Maharashtra,400706,+91 96192 81237,4.4,7,"electronics_store, store, point_of_interest, establishment",19.0387907,73.0197034,localisy19248,ChIJxUJwJxjD5zsR81rgTmOuTNE,photos\localisy23235_1.jpg,,,,,Electronics,
Pravin Electronic,"Sitabai building, talav, opposite of Nerul, Sector 22, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 22,Nerul,Navi Mumbai,Maharashtra,400706,,5,3,"store, point_of_interest, establishment",19.0330197,73.0124982,localisy19250,ChIJqaIN3frD5zsRyaWgZD_HZqc,photos\localisy23240_1.jpg,,,,,Electronics,
My Jio Store,"No F1 4, AC & LCD, near Station, Nerul East, Sector 15, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 15,Nerul,Navi Mumbai,Maharashtra,400706,+91 90827 13849,3.8,150,"cell_phone_store, electronics_store, home_goods_store, store, point_of_interest, establishment",19.0345788,73.0198331,localisy19253,ChIJzRUI5aDD5zsRADKo7lIK0X8,photos\localisy23243_1.jpg,,,,,Electronics,
RSP Computer Consumables,"Shop 2, Complex E, Royal Garden, Railway Station, opposite Nerul, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 21,Nerul,Navi Mumbai,Maharashtra,400706,+91 22 2772 9462,3.5,95,"electronics_store, store, point_of_interest, service, establishment",19.0327781,73.0196113,localisy19254,ChIJ53KAqcHD5zsRXCU6ofityco,photos\localisy23244_1.jpg,,,,,Electronics,
S K Second hand Electronics,"Shop no 26, Chs Plot no B1, Valley View Chs, near Parnam Hotel, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Panvel,Maharashtra,410210,+91 98670 94633,4.9,8,"store, point_of_interest, establishment",19.0439138,73.0656152,localisy19255,ChIJXyfKLVnD5zsRcVUnv3-edPY,photos\localisy23249_1.jpg,,,,,Electronics,
Mahavir Electronic Sales And Service,"Shop No 1 Nerul Gon Sectar20, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 99872 11012,5,6,"electronics_store, store, point_of_interest, establishment",19.0351619,73.0149825,localisy19256,ChIJEYE4ENbD5zsR6ZzPQ1tuMpM,,,,,,Electronics,
Bhavna Electric And Hardware,"22JC+CV4, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 21,Nerul,Navi Mumbai,Maharashtra,400706,+91 96191 82144,4,3,"electronics_store, store, point_of_interest, establishment",19.0310069,73.0222036,localisy19257,ChIJY-RU2CzD5zsRyHSQ_PIJzhg,photos\localisy23251_1.jpg,,,,,Electronics,
Priya electronic,"Sec20, Dharshana Society, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 86555 90901,5,1,"point_of_interest, service, establishment",19.0356541,73.0125163,localisy19258,ChIJ8_84qUnD5zsREr5Bk05Nyag,,,,,,Electronics,
PJ COMPUTER,"Samarth Krupa building, Nerul East, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 87936 40553,5,9,"electronics_store, store, point_of_interest, establishment",19.0345363,73.0158064,localisy19259,ChIJM3if84bD5zsR3yZ_pv7ED5U,photos\localisy23256_1.jpg,,,,,Electronics,
GAYATRI ELECTRONIC REPAIRING CENTRE,"Landmark Co Operative Housing Society, near Darave Road, opposite gavdevi mandir, Sector 23, Darave Village, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 28,Nerul,Navi Mumbai,Maharashtra,400706,+91 99203 38790,4.4,51,"point_of_interest, service, establishment",19.0271478,73.01832449999999,localisy19260,ChIJWcNHxL_D5zsR_-2P2R2bUHA,photos\localisy23259_1.jpg,,,,,Electronics,
Amit Electronics,"Shop No 20/1, near Kapil Vastu Budhvihar, Nerul East, Sector 10, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 10,Nerul,Navi Mumbai,Maharashtra,400706,+91 98203 97257,,,"point_of_interest, service, establishment",19.0381611,73.0176177,localisy19261,ChIJ-TdhOQHD5zsRZPlWIyXmPAc,,,,,,Electronics,
MICROAPPLE COMPUTERS,"Shop No. 9, Fancy Market, Railway Station, near Nerul, next to Jama Masjid Road, Nerul East, Sector 15, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 15,Nerul,Navi Mumbai,Maharashtra,400706,+91 77383 30006,4.7,10,"electronics_store, store, point_of_interest, service, establishment",19.0347305,73.0205112,localisy19262,ChIJk0-X0u3D5zsRYm6c5rQe8I8,photos\localisy23261_1.jpg,,,,,Electronics,
New Bhawani electronic and Hardware,"durga mata niwas,nerul gav, sector 20, Marathi school ke age, Nerul East, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,+91 99679 90328,,,"point_of_interest, service, establishment",19.0348727,73.01576659999999,localisy19263,ChIJOWd1HurD5zsRM3-VrB7TvVY,photos\localisy23262_1.jpg,,,,,Electronics,
Vi - Vodafone Idea Store,"Shop No 28 & 29, Krishnakamal CHS, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 21,Nerul,Navi Mumbai,Maharashtra,400706,+91 91671 05670,4.3,1205,"telecommunications_service_provider, point_of_interest, service, establishment",19.0297344,73.01856029999999,localisy19264,ChIJB5MROA3D5zsROeo0IBq18CU,photos\localisy23263_1.jpg,,,,,Electronics,
