Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
"Yash Tailoring Institute Of Fashion Technology, Kamothe","Sector 14, Kamothe, Panvel, Maharashtra 410209, India",Sector 14,Kamothe,Panvel,Maharashtra,410209,+91 95942 85946,5,82,"service, point_of_interest, establishment",19.0169315,73.0926127,localisy12130,ChIJhdGxz3Pp5zsR8SYDoQqPDIA,photos\localisy09059_1.jpg,,,,,Alteration Services,
Amira Fashion Ladies Tailor,"shop No.96, Vighnahar Complex, Plot No.F,72, Block G, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Panvel,Maharashtra,410210,+91 76665 78346,5,1,"service, point_of_interest, establishment",19.040633,73.06772889999999,localisy12131,ChIJF6C7ZBbC5zsRlZNaWmslMRY,photos\localisy09036_1.jpg,,,,,Alteration Services,
Yashasvi Ladies Tailors,"Shop no, 28Vighnhar Complex chs, F/72, Block G, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Panvel,Maharashtra,410210,+91 90291 86465,2.9,25,"tailor, service, point_of_interest, establishment",19.0407125,73.0677915,localisy12132,ChIJndFEjhbC5zsRPAOaXoTYrwQ,photos\localisy09037_1.jpg,,,,,Alteration Services,
New Heena Ladies Tailor,"Shop No.5, Sai Sakti Apartment, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Panvel,Maharashtra,410206,+91 96193 89665,5,1,"point_of_interest, service, establishment",19.0041125,73.1196429,localisy12134,ChIJG34c90Xo5zsRd58saedAK4s,,,,,,Alteration Services,
Simran Boutique,"Shop No. 1 Plot No. 31, Anusaya Co Operative Housing, Dhansoli Nirman Yojana Marg, Block G, Sector 11, Kharghar, Panvel, Maharashtra 410210, India",Sector 11,Kharghar,Panvel,Maharashtra,410210,+91 72080 14955,4,7,"service, point_of_interest, establishment",19.039385,73.068349,localisy12135,ChIJV3WoIxTC5zsRfIdOnmso0OQ,,,,,,Alteration Services,
Jayu Ladies Tailor and Tailoring Classes,"E-1/20, Room no.9, B- Wing, Sector 14, New Panvel East, Panvel, Maharashtra 410206, India",Sector 14,Panvel,Panvel,Maharashtra,410206,,5,9,"tailor, point_of_interest, service, establishment",18.9942644,73.12543269999999,localisy12136,ChIJrfiTILnp5zsRMapwGPmoJWg,photos\localisy09041_1.jpg,,,,,Alteration Services,
Mayur Tailor,"Riddhi Siddhi Tower, Residency Shop No.46 opp Dawrka sweet, Sector 3, New Panvel East, Sector 8, Road, Panvel, Maharashtra 410206, India",Sector 8,Panvel,Panvel,Maharashtra,410206,+91 98209 51683,5,3,"tailor, clothing_store, store, point_of_interest, service, establishment",19.0026193,73.1209019,localisy12137,ChIJYTBLEkXo5zsRccp0lh68s9I,photos\localisy09043_1.jpg,,,,,Alteration Services,
Lucky tailor,"shop no 92, raigad mini market, sec 09, Khanda Colony, Sector 9, New Panvel East, Panvel, Maharashtra 410206, India",Sector 9,Panvel,Panvel,Maharashtra,410206,+91 98332 30845,5,2,"tailor, service, point_of_interest, establishment",19.0068783,73.1125143,localisy12140,ChIJOZDQQcXp5zsR9t6fBJWMjGg,photos\localisy09053_1.jpg,,,,,Alteration Services,
Thefashionlady (DESIGNER BOUTIQUE ),"Shop no 06, Lokmanya Tilak Road, Jaybharat naka, Old Panvel, Panvel, Maharashtra 410206, India",Jaybharat naka,Panvel,Panvel,Maharashtra,410206,+91 93217 31683,4.6,9,"service, point_of_interest, establishment",18.9880438,73.1095212,localisy12145,ChIJH_yZzW_p5zsRppuvIJ7LmW4,photos\localisy09061_1.jpg,,,,,Alteration Services,
Khushbu ladies and gents tailor,"Shop No 50, Ganesh market, Sector 12, New Panvel East, Panvel, Maharashtra 410206, India",Sector 12,Panvel,Panvel,Maharashtra,410206,+91 91677 27843,5,4,"tailor, service, point_of_interest, establishment",18.9966612,73.123392,localisy12147,ChIJBZ8CzVzo5zsR8JmxmS_5DtU,photos\localisy09065_1.jpg,,,,,Alteration Services,
Ashwini’s Tailoring Lounge,"Room No.-102, Plot No, 233, Gaon, Dharshana Society, Sector 14, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 14,Nerul,Navi Mumbai,Maharashtra,400706,+91 93245 67950,4,4,"tailor, point_of_interest, service, establishment",19.0383475,73.0107803,localisy17306,ChIJV5b80lPD5zsRyY4gxyIi96c,photos\localisy18185_1.jpg,,,,,Alteration Services,
Mystique Couture - Designer Boutique in Navi Mumbai,"Shop 29, Akshar - Shreeji Heights, Sector 46A, Plot 1A, 1B, Block-A, SHREEJI HEIGHTS, 1C, Krishna Changa Naik Marg, Sector-46/A, Sector 46, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 46,Seawoods,Navi Mumbai,Maharashtra,400706,+91 98335 88573,5,7,"clothing_store, store, service, point_of_interest, establishment",19.0111191,73.0121978,localisy17307,ChIJ7-kgsZ7D5zsRT5HF31j2RXk,photos\localisy18207_1.jpg,,,,,Alteration Services,
Saheli Ladies Tailor,"Shop No 12, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 40,Seawoods,Navi Mumbai,Maharashtra,400706,+91 88280 71720,1,1,"tailor, service, point_of_interest, establishment",19.0195165,73.016099,localisy17308,ChIJHZDE613D5zsRp9vwCWtxom0,,,,,,Alteration Services,
Wasim Tailor,"Shop No 9, Plot No 105, Savetri Apt, Seawood Fountain, Seawoods East, Nerul East, Sector 23, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 23,Nerul,Navi Mumbai,Maharashtra,400706,+91 80971 62741,1,1,"tailor, service, point_of_interest, establishment",19.0241668,73.0199275,localisy17310,ChIJcVY1zhbD5zsRhciRZTwDxQc,,,,,,Alteration Services,
"New Rambo Tailors Men,s Wear","Shop No 38/39 Shelter Arcade Polt No 26sector 42opp Saewoods, Railway Stition, Seawoods East, Nerul East, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 28,Nerul,Navi Mumbai,Maharashtra,400706,+91 89285 97959,,,"tailor, service, point_of_interest, establishment",19.0238286,73.0196424,localisy17311,ChIJdRDHERnD5zsRAyNIY3df6Ps,,,,,,Alteration Services,
Alterations Point,"Plot Number.38, Shop Number.1, Phase III, Manoj Saverkar Rd, Sector 18A, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,,2,2,"clothing_store, store, point_of_interest, establishment",19.0354547,73.0115509,localisy17312,ChIJYbk1DADD5zsRyPu2EG0wEQI,,,,,,Alteration Services,
R P Tailor,"Shop No 2, Seawoods West, Karave Village, Karavegao, Seawoods, Navi Mumbai, Maharashtra 400706, India",Karavegao,Seawoods,Navi Mumbai,Maharashtra,400706,+91 93221 44635,,,"tailor, clothing_store, store, service, point_of_interest, establishment",19.0198578,73.0112127,localisy17313,ChIJ7a8v_uXD5zsRVRPP12ePW-w,,,,,,Alteration Services,
decent tailor,"Shop No NL 1b 26/5 Sec 10, NL - 1 Type, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,+91 80972 88017,4.7,6,"tailor, service, point_of_interest, establishment",19.0379525,73.01710849999999,localisy17314,ChIJNxMpfsLD5zsRVrJ6txarIl8,,,,,,Alteration Services,
Stitch & Style,"AMRUTVEL APARTMENT, E-1/19 B2, Panchshil Nagar, New Panvel East, Panvel, Maharashtra 410206, India",Panchshil Nagar,Panvel,Panvel,Maharashtra,410206,+91 86238 60219,,,"tailor, point_of_interest, service, establishment",18.9946238,73.12550089999999,localisy17751,ChIJA-JBwF_p5zsR3ZW1izCOpS4,,,,,,Alteration Services,
Label Dipali Kadam,"Shop No. 4, Symphony CHS, Plot No. 31, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",Sector 3,Panvel,Panvel,Maharashtra,410206,+91 76662 62525,4.7,29,"clothing_store, store, point_of_interest, service, establishment",19.0023252,73.12019939999999,localisy17755,ChIJq6qqrkXo5zsRkdhNW9a3YSM,photos\localisy19130_1.jpg,,,,,Alteration Services,
RK tailor,"Shop no. 80,Shri Ganesh market, sector 12,new panvel, Shiva Complex, near petrol pump, Sector 19, area, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,+91 99301 61043,,,"tailor, point_of_interest, service, establishment",18.9973639,73.12317519999999,localisy17759,ChIJYTDWNEPo5zsRhNtOk3lolJo,photos\localisy19134_1.jpg,,,,,Alteration Services,
S K Tailoring Clothing,"Shop-02, Sector 12, Kamothe, Panvel, Maharashtra 410209, India",Sector 12,Kamothe,Panvel,Maharashtra,410209,+91 97021 03629,5,1,"tailor, service, point_of_interest, establishment",19.0184905,73.088585,localisy18723,ChIJZfLaF6Lp5zsRM8GV13XKdVc,photos\localisy21738_1.jpg,,,,,Alteration Services,
MALLIKARJUN TAILORING CORNER,"Komal Niwas, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",Sector 19,Kamothe,Panvel,Maharashtra,410209,+91 70215 62903,3.7,3,"tailor, service, point_of_interest, establishment",19.0136554,73.09216119999999,localisy18726,ChIJzdhPISXp5zsRhG5olc78-_4,photos\localisy21746_1.jpg,,,,,Alteration Services,
stitched to shine,"Shop no -05, Sai Regency, Plot No-17, Sector 15, Kamothe, Panvel, Maharashtra 410209, India",Sector 15,Kamothe,Panvel,Maharashtra,410209,+91 96536 15860,4.6,9,"service, point_of_interest, establishment",19.0156604,73.09426669999999,localisy18727,ChIJEcdP9K7D5zsRmhkutGqeGKE,photos\localisy21752_1.jpg,,,,,Alteration Services,
Balajitailor,"Kamothe marg, Shop 4, shiv Krupa apartment, plot 25, Sector 12, Kamothe, Panvel, Maharashtra 410209, India",Sector 12,Kamothe,Panvel,Maharashtra,410209,,,,"tailor, service, point_of_interest, establishment",19.019274,73.0889037,localisy18730,ChIJwZFyPU3p5zsR9Dz9VLa0jjU,,,,,,Alteration Services,
Maya Fashion Boutique,"shop no 53, chs bulding, HAWARE NIRMITI, plot no - 15, Sector 22, Kamothe, Panvel, Maharashtra 410209, India",Sector 22,Kamothe,Panvel,Maharashtra,410209,+91 98209 36797,5,11,"service, point_of_interest, establishment",19.014312,73.10269199999999,localisy18732,ChIJ8V3dzxnp5zsRBs97q-stIfI,photos\localisy21762_1.jpg,,,,,Alteration Services,
IMRAN TAILOR,"SHOP NO-09, MINI MARKET, SEC-09, Khanda Colony, behind INDRA AAGAN, Khanda Colony, Sector 9, New Panvel East, Panvel, Maharashtra 410206, India",Sector 9,Panvel,Panvel,Maharashtra,410206,+91 90820 11819,4.3,6,"womens_clothing_store, tailor, clothing_store, store, point_of_interest, service, establishment",19.0069798,73.11229709999999,localisy18736,ChIJxRrEzUno5zsROPWF13AXzUE,photos\localisy08972_1.jpg,,,,,Alteration Services,
Mega Choice Tailor Shop,"Shop No 8, 410209, Sector 11, Kamothe, Panvel, Maharashtra 410209, India",Sector 11,Kamothe,Panvel,Maharashtra,410209,+91 74003 36120,,,"tailor, point_of_interest, service, establishment",19.0209081,73.08983169999999,localisy18737,ChIJUQsLyGjp5zsRLyzEc2lRKno,,,,,,Alteration Services,
FIZA LADIES TAILOR BY YASMEEN,"New panve (W), sector, shop no 08, sundaram society, Khanda Colony, Sector 9, Greater Khanda, Panvel, Maharashtra 410206, India",Sector 9,Panvel,Panvel,Maharashtra,410206,+91 93215 69680,4,1,"point_of_interest, service, establishment",19.0071854,73.11294509999999,localisy18738,ChIJqXqAnqXp5zsRnyEDfBLmrcA,,,,,,Alteration Services,
The Finest Fashion Store,"Shop No.16, Greenscape Royale, 410209, Jui-Kamothe Sector - 36, Sector.07, Kamothe, Panvel, Maharashtra 410209, India",Sector.07,Kamothe,Panvel,Maharashtra,410209,+91 93254 78546,,,"point_of_interest, service, establishment",19.023676,73.0922677,localisy18739,ChIJ80H-Xn_p5zsRTKwKulj0YWg,,,,,,Alteration Services,
Kumar Ladies Tailor,"SHOP NO 4, SIDDHIVINAYAK JEWELL, PLOT NO 11, Sector 11, Kamothe, Panvel, Maharashtra 410209, India",Sector 11,Kamothe,Panvel,Maharashtra,410209,+91 82868 65470,1,1,"womens_clothing_store, clothing_store, store, point_of_interest, service, establishment",19.019301,73.089677,localisy18741,ChIJWa-IRdbp5zsRdglWU_NyA1E,,,,,,Alteration Services,
Md Asalam Tailor,"Shop No 01, Sector 3, Kamothe, Panvel, Maharashtra 410218, India",Sector 3,Kamothe,Panvel,Maharashtra,410218,+91 99876 27586,,,"tailor, point_of_interest, service, establishment",19.0260961,73.0961384,localisy18743,ChIJgw4TQLbp5zsRP5eAIR5BKoQ,photos\localisy21789_1.jpg,,,,,Alteration Services,
Tailoring Tales - By Meenakshi k,"sector 18, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,+91 93215 85977,5,3,"service, point_of_interest, establishment",19.035127,73.0120111,localisy20457,ChIJ85SX5zbD5zsRvJOJa-zK6ek,photos\localisy27531_1.jpg,,,,,Alteration Services,
Beauty Parlour And Tailor,"Shop No. 02 Plot No. 537, Sawlaram Smruti, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,+91 99207 42565,3,1,"tailor, service, point_of_interest, establishment",19.0344824,73.0144224,localisy20459,ChIJV9KdYLvD5zsRtPzvZ4OZtfw,,,,,,Alteration Services,
Raamasrl Ladies Tailor,"Mahavir Shopping Centre, Shop, No - 12, Ground Floor, bus depot, opp. Nerul, Nerul East, Sector 27, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 27,Nerul,Navi Mumbai,Maharashtra,400706,,4,2,"tailor, service, point_of_interest, establishment",19.0185021,73.0256107,localisy20460,ChIJl4icG8PD5zsRYugx2xDIj8k,photos\localisy27537_1.jpg,,,,,Alteration Services,
Koyande's Institute of Fashion Studies,"NL 1B 12/5 LIG Shatkar apartment Near Goodwill Arcade Nerul west, NL - 1 Type, Sector 10, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 10,Nerul,Navi Mumbai,Maharashtra,400706,+91 99204 23968,4.9,51,"point_of_interest, establishment",19.0372605,73.01718679999999,localisy20461,ChIJTyGYHJbD5zsR6mLFtW3cwnY,photos\localisy27545_1.jpg,,,,,Alteration Services,
Urmila tailoring classes shiravane,"Janai niwas, samaj mandir, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",Shiravane,Nerul,Navi Mumbai,Maharashtra,400706,,5,1,"tailor, service, point_of_interest, establishment",19.0464735,73.0215819,localisy20462,ChIJT6podgDD5zsRzxr-SfoP8fM,,,,,,Alteration Services,
Shree Krishna Tailor,"Lig Building, 20 Room, No 1/1, Sector 2, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 2,Nerul,Navi Mumbai,Maharashtra,400706,+91 88501 61604,,,"tailor, service, point_of_interest, establishment",19.0461379,73.01650599999999,localisy20463,ChIJjUVS2r3D5zsRwtQ4801Filw,,,,,,Alteration Services,
Rutvi Nauvari boutique,"Harishachandar sadan, 2nd floor 207, kohinoor place, near morya marble, opposite side, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",Shiravane,Nerul,Navi Mumbai,Maharashtra,400706,,,,"tailor, service, point_of_interest, establishment",19.0454654,73.0213782,localisy20464,ChIJ6WKFIdTD5zsRSZfOkP4hcKo,photos\localisy27553_1.jpg,,,,,Alteration Services,
Love Birds Creation,"West Minister, 141, Ganpati Mandir Rd, Panchratna Society, Sector 16A, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 16A,Nerul,Navi Mumbai,Maharashtra,400706,,4,3,"tailor, service, point_of_interest, establishment",19.0370863,73.01199079999999,localisy20465,ChIJmXFu3ujD5zsRkjO-IF1YY6Y,photos\localisy27564_1.jpg,,,,,Alteration Services,
Saddik Shop,"Shop No 07 Near Nerul Station Road Sector 20, West, Nerul, Navi Mumbai, Maharashtra 400706, India",West,Nerul,Navi Mumbai,Maharashtra,400706,+91 98922 21057,,,"tailor, service, point_of_interest, establishment",19.0349679,73.0150247,localisy20466,ChIJc1Eo_z_D5zsRv7yec6SFXbI,,,,,,Alteration Services,
Sai Shanti Ambulance,"X4V7+QPJ, New Panvel Flyover, Forest Colony, Panvel, Maharashtra 410206, India",New Panvel Flyover,Panvel,Panvel,Maharashtra,410206,,,,"health, service, point_of_interest, establishment",18.9944565,73.114255,localisy02302,ChIJpwo4TUDo5zsRdEguaucqepM,,,,,,Ambulance Services,
R.G AMBULANCE,"Khaja Nagar, Bandar Rd, Panvel Co-op Housing Society, Old Panvel, Panvel, Maharashtra 410206, India",Panvel Co-op Housing Society,Panvel,Panvel,Maharashtra,410206,+91 73039 39871,,,"health, service, point_of_interest, establishment",18.9898011,73.10239849999999,localisy02315,ChIJI1y4N_np5zsRfdNkrHjZw9Q,photos\localisy01188_1.jpg,,,,,Ambulance Services,
More,"Khanda Colony, Sector 17, Khanda Colony, Panvel, Maharashtra 410206, India",Sector 17,Panvel,Panvel,Maharashtra,410206,+91 92226 99699,4.8,376,"hospital, medical_lab, pharmacy, doctor, service, health, store, point_of_interest, establishment",19.00636,73.106524,localisy02340,ChIJd6l03Dbo5zsR0HiHsJQijqk,photos\localisy01210_1.jpg,,,,,Ambulance Services,
Kharghar ambulance service,"Sector 4, Kharghar, Panvel, Maharashtra 410210, India",Sector 4,Kharghar,Panvel,Maharashtra,410210,+91 91378 42152,5,6,"health, point_of_interest, service, establishment",19.0344051,73.0629752,localisy02659,ChIJD5WjLQDD5zsR3Ceaig7blZY,photos\localisy01165_1.jpg,,,,,Ambulance Services,
Mauli Cardiac Ambulance Service Kharghar,"beside Polaris Hospital, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",Sector 20,Kharghar,Panvel,Maharashtra,410210,,5,2,"health, point_of_interest, service, establishment",19.0477818,73.0729167,localisy02662,ChIJE55rqi_D5zsRMTkT1lRslyE,photos\localisy01173_1.jpg,,,,,Ambulance Services,
BHARAT PATIL AMBULANCE SERVICE,"Tirtharaj apartment PL-5 B-4 R, 15, Khanda Colony, Sector - 8, New Panvel East, Panvel, Maharashtra 410206, India",Sector - 8,Panvel,Panvel,Maharashtra,410206,,5,1122,"health, point_of_interest, service, establishment",19.0063128,73.10999509999999,localisy02665,ChIJZ1l8Bt7p5zsRolGR8x1Sm3s,photos\localisy01152_1.jpg,,,,,Ambulance Services,
24/7 Jansewa Ambulance service,"Near D Y Patil Hospital, Dr D Y Patil Vidyanagar, Sector 5, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 5,Nerul,Navi Mumbai,Maharashtra,400706,,4.8,38,"health, point_of_interest, service, establishment",19.0392298,73.025419,localisy02667,ChIJiSWlvsbD5zsR3Df0d6n_Cr0,photos\localisy14234_1.jpg,,,,,Ambulance Services,
Jay malhar ambulance service,"near niramaya hospital, Sector 4, Kharghar, Panvel, Maharashtra 410210, India",Sector 4,Kharghar,Panvel,Maharashtra,410210,+91 95944 14355,4.9,46,"health, point_of_interest, service, establishment",19.034405,73.0629809,localisy02669,ChIJQ56O3hrD5zsRfeanQcCl9Js,photos\localisy01166_1.jpg,,,,,Ambulance Services,
MyFirstMile-An Online Ambulance Booking App,"B-602, The Great Eastern Summit, Sector 15, CBD Belapur, Mumbai, Navi Mumbai, Maharashtra 400614, India",CBD Belapur,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 1800 889 0084,5,1,"health, point_of_interest, service, establishment",19.0097733,73.0340521,localisy02671,ChIJv4ZchSHD5zsR_WwxekB_yTw,photos\localisy14259_1.jpg,,,,,Ambulance Services,
Aai Gavdevi Ambulance Services,"west, near Palm Beach Road, Sarsole Gaon, Sector 6, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 6,Nerul,Navi Mumbai,Maharashtra,400706,+91 99204 18829,4.8,50,"health, point_of_interest, service, establishment",19.0423626,73.0080254,localisy02673,ChIJG18eAoPD5zsRujBEtyi2Pg4,photos\localisy01193_1.jpg,,,,,Ambulance Services,
Sai shradha Ambulance Service,"Govind Krupa, Sarsole Village, Sector 6, Sarsola Village, West, Nerul, Navi Mumbai, Maharashtra 400706, India",West,Nerul,Navi Mumbai,Maharashtra,400706,+91 90827 38464,4.9,84,"health, point_of_interest, service, establishment",19.0418783,73.01220459999999,localisy02674,ChIJk7TKi-PD5zsRBGR4A-u6DBQ,photos\localisy01191_1.jpg,,,,,Ambulance Services,
Mauli Cardiac Ambulance Service,"beside Indrayani Lab, Sector - 1, Khanda Colony, Panvel, Maharashtra 410206, India",Sector - 1,Panvel,Panvel,Maharashtra,410206,,4.9,24,"health, point_of_interest, service, establishment",19.0092166,73.1091615,localisy02675,ChIJsYr1Jq3p5zsRjooW5ht8v4s,photos\localisy01153_1.jpg,,,,,Ambulance Services,
Pranjal Cardiac Ambulance Service,"Plot.No, 28 Room, Vighnaharta Heights Cooperative Housing Society, Sector 14 Nerul Rd, Dharshana Society, Sector 14, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 14,Nerul,Navi Mumbai,Maharashtra,400706,+91 95956 96565,5,44,"health, point_of_interest, service, establishment",19.038471,73.00876099999999,localisy02677,ChIJJXZEn4jD5zsRLODCw6BkC9E,photos\localisy01189_1.jpg,,,,,Ambulance Services,
Heena Ambulance Services,"Ghar no. 489, Pethapada, Owepeth, Kharghar, Panvel, Maharashtra 410210, India",Owepeth,Kharghar,Panvel,Maharashtra,410210,,5,13,"health, point_of_interest, service, establishment",19.0625618,73.0832751,localisy02681,ChIJycKh_bjB5zsRFvuTlZlSagk,photos\localisy01180_1.jpg,,,,,Ambulance Services,
Anand CARDIAC AMBULANCE SERVICES,"Satyam SHIMA SUNDARAM, D 08, near Prime Mall, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Panvel,Maharashtra,410210,+91 90498 19519,5,5,"transportation_service, point_of_interest, establishment",19.0401676,73.06558869999999,localisy02682,ChIJradmpd3D5zsR5jd2XcfRAS4,,,,,,Ambulance Services,
Mauli Cardiac Ambulance Service Kamothe,"Kamothe Marg, near Juhi Garden, Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",Sector 7,Kamothe,Panvel,Maharashtra,410209,,5,1,"health, point_of_interest, service, establishment",19.0252756,73.0932321,localisy02683,ChIJub7kWCTp5zsRlZe72pnbUB0,photos\localisy01161_1.jpg,,,,,Ambulance Services,
Sumran ambulance,"Anil samrti appartment, Julelal madinar, plot 20, Sector 6 Nerul Rd, Sector 6, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 6,Nerul,Navi Mumbai,Maharashtra,400706,+91 95940 22444,5,40,"point_of_interest, service, health, establishment",19.0430177,73.009705,localisy02684,ChIJx2OUrgHD5zsRep_AvXeav54,photos\localisy01206_1.jpg,,,,,Ambulance Services,
Om Sai Ambulance Service,"Nerul sector 04, office no. 112, nebour hood, Vighnahar Co-Operative Housing Society, Sector 15, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 15,Nerul,Navi Mumbai,Maharashtra,400706,,,,"point_of_interest, service, health, establishment",19.0338457,73.0195871,localisy02685,ChIJn0IWcbHD5zsRd5Mum8fXCxw,photos\localisy01192_1.jpg,,,,,Ambulance Services,
Shree Datta Ambulance Services,"At, polaris hospital, 20, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",Sector 13,Kharghar,Panvel,Maharashtra,410210,,5,1,"point_of_interest, service, health, establishment",19.0477983,73.0729992,localisy02686,ChIJTyyj4qLD5zsRzmUMhQ6DREE,photos\localisy01181_1.jpg,,,,,Ambulance Services,
Santosh Ambulance Service,"25, Uran Rd, Sector 27, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 27,Nerul,Navi Mumbai,Maharashtra,400706,,,,"point_of_interest, service, health, establishment",19.020856,73.028018,localisy02687,ChIJay2amrrD5zsRgMOUAJ6_CJI,,,,,,Ambulance Services,
SUYESH AMBULANCE SERVICE,"DY Patil hospital, Sector 9, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 9,Nerul,Navi Mumbai,Maharashtra,400706,+91 86053 81708,4,4,"hospital, point_of_interest, service, health, establishment",19.0405234,73.0230088,localisy02688,ChIJDQNNwEbD5zsRilCYKzYVe5I,photos\localisy01201_1.jpg,,,,,Ambulance Services,
Radha Krishna Ambulance Service,"RT-2, Neighborhood Shopping Complex, behind SBI Bank, Sector 4, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 4,Nerul,Navi Mumbai,Maharashtra,400706,,5,1,"point_of_interest, service, health, establishment",19.0451663,73.0121082,localisy02689,ChIJ45_7nK3D5zsRCO1xWr4B9ow,photos\localisy11163_1.jpg,,,,,Ambulance Services,
Shree Sai Ambulance service,"near Medicity Hospital, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",Sector 7,Kharghar,Panvel,Maharashtra,410210,,,,"point_of_interest, service, health, establishment",19.0343316,73.0681821,localisy02690,ChIJ4aOr8dvD5zsRlGytCariqp0,,,,,,Ambulance Services,
David cardiac ambulance service,"Simran society, plot no 27, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 20,Nerul,Navi Mumbai,Maharashtra,400706,,5,1,"point_of_interest, service, health, establishment",19.0340951,73.0146881,localisy02691,ChIJhVnjov7D5zsRzLJjG3qLg-8,photos\localisy11168_1.jpg,,,,,Ambulance Services,
Rushi ambulance service,"New, Sector 1, Kalamboli, Panvel, Maharashtra 410206, India",Sector 1,Kalamboli,Panvel,Maharashtra,410206,+91 93566 03133,5,29,"point_of_interest, service, health, establishment",19.0181317,73.10601559999999,localisy02692,ChIJU5iBXtrp5zsRgnldSH8J0KI,photos\localisy01155_1.jpg,,,,,Ambulance Services,
Sai Sahara ambulance service,"candrakantabarase17134@gmail.com, Navde, Taloja, Panvel, Maharashtra 410206, India",Navde,Taloja,Panvel,Maharashtra,410208,+91 84128 06544,5,2,"transportation_service, point_of_interest, establishment",19.0485358,73.0995528,localisy02694,ChIJu5r6I8vp5zsRYopG_-QbSHk,photos\localisy01169_1.jpg,,,,,Ambulance Services,
Cardiac Ambulance Service - Acharya Shri Nanesh Hospital,"Plot No. 34-37, Artist Village, Sector 8, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 8,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 73173 17133,,,"point_of_interest, service, health, establishment",19.03338,73.041189,localisy02695,ChIJF5BU45zD5zsRr1t3dMtt8fQ,,,,,,Ambulance Services,
Spandan Ambulance,"Dy Patil hospital, Dr D Y Patil Vidyanagar, Sector 5, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 5,Nerul,Navi Mumbai,Maharashtra,400706,+91 87884 62552,2.3,9,"point_of_interest, service, health, establishment",19.0433141,73.0225134,localisy02696,ChIJE32II2HD5zsRoNuagkE_2S4,photos\localisy14260_1.jpg,,,,,Ambulance Services,
Giri Ambulance Service,"Plot.No.35 Room, 11, Sector 14 Nerul Rd, Dharshana Society, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,+91 75077 67890,5,1,"point_of_interest, service, health, establishment",19.0397243,73.0126559,localisy02697,ChIJ77L9GhjD5zsR8o0pA9Lb2Es,photos\localisy11169_1.jpg,,,,,Ambulance Services,
