Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
Shivam Apartment C H S,"X4Q6+HR4, Shivaji Rd, Old Panvel, Panvel, Maharashtra 410206, India",Shivaji Rd,Panvel,Panvel,Maharashtra,410206,,4.3,11,"apartment_building, point_of_interest, service, establishment",18.9888984,73.1120672,localisy05603,ChIJC2RZL2vo5zsRr-pDuelr3M4,,,,,,Rental Properties,
"Godrej Sky Garden, Panvel","X4JC+P2V, Takka Colony, Panvel, Maharashtra 410206, India",X4JC+P2V,Panvel,Panvel,Maharashtra,410206,+91 82878 82878,4.2,439,"association_or_organization, point_of_interest, service, establishment",18.9818526,73.1207476,localisy05607,ChIJ86Ry1W_o5zsRraUHJHUgHfc,photos\localisy03523_1.jpg,,,,,Rental Properties,
Unlock Properties ( Real Estate Consultant),"Shop No 12, Plot No-3, Sai Saaj Building, 410206, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Panvel,Maharashtra,410206,+91 90292 33237,5,7,"consultant, point_of_interest, real_estate_agency, service, establishment",19.0054005,73.11851159999999,localisy05614,ChIJ4_olKEfp5zsRHz91hVvEcN8,photos\localisy03528_1.jpg,,,,,Rental Properties,
Samarth chs. Row house,"X4W4+MFP, Banglow Society, Old Panvel, Panvel, Maharashtra 410206, India",Banglow Society,Panvel,Panvel,Maharashtra,410206,,4.8,6,"association_or_organization, point_of_interest, service, establishment",18.9967037,73.10620879999999,localisy05616,ChIJSwfD18np5zsRp6aeLF31mjk,photos\localisy03529_1.jpg,,,,,Rental Properties,
Panvel Junction - Property Near Railway Station,"Plot No. 8A, Sector 20, New Panvel East, Panvel, Maharashtra 410206, India",Sector 20,Panvel,Panvel,Maharashtra,410206,,4.8,39,"general_contractor, point_of_interest, real_estate_agency, service, establishment",18.997106,73.128299,localisy05617,ChIJ57QnieTp5zsRYzGGy8enWS0,photos\localisy03530_1.jpg,,,,,Rental Properties,
Kalpataru Park Riviera Sales Office,"Sales office, Old Mumbai - Pune Hwy, opp. Panchmukhi Hanuman Mandir, Old Panvel, Panvel, Maharashtra 410206, India",opp. Panchmukhi Hanuman Mandir,Panvel,Panvel,Maharashtra,410206,,3.2,53,"apartment_building, real_estate_agency, point_of_interest, service, establishment",18.9780148,73.1155043,localisy05623,ChIJQYut3NPp5zsRJdUcglxe6Kc,photos\localisy03534_1.jpg,,,,,Rental Properties,
Vasant Villa,"Lokmanya Tilak Road, near Post office, Old Panvel, Panvel, Maharashtra 410206, India",near Post office,Panvel,Panvel,Maharashtra,410206,,4,2,"apartment_building, point_of_interest, service, establishment",18.9904739,73.10998699999999,localisy05630,ChIJh5J4PxXo5zsRIFHGobKxngo,photos\localisy03541_1.jpg,,,,,Rental Properties,
Cosmopolitan Housing Society,"Cosmopolitan Cooperative Housing Soceity, Cosmopolitan Cooperative Housing Soceity, Takka Colony, Panvel, Maharashtra 410206, India",Cosmopolitan Cooperative Housing Soceity,Panvel,Panvel,Maharashtra,410206,,4.3,126,"point_of_interest, association_or_organization, service, establishment",18.9790057,73.117486,localisy05634,ChIJISwshnHo5zsRspmmKUxV1Ck,photos\localisy03543_1.jpg,,,,,Rental Properties,
La Riveria lakhani,"X4H6+R9M, Old Panvel, Panvel, Maharashtra 410206, India",X4H6+R9M,Panvel,Panvel,Maharashtra,410206,,4.2,87,"apartment_complex, point_of_interest, service, establishment",18.9795906,73.1109174,localisy05638,ChIJyd6uRw3o5zsRBQF8wFiXX-g,photos\localisy03544_1.jpg,,,,,Rental Properties,
Raj Planet,"X4M6+Q6F, MG Rd, Tapal Naka, Mominpada, Old Panvel, Panvel, Maharashtra 410206, India",Mominpada,Panvel,Panvel,Maharashtra,410206,,5,5,"condominium_complex, point_of_interest, service, establishment",18.9844352,73.1105458,localisy05644,ChIJI8UPCgDp5zsRMd703UCKdA4,photos\localisy03548_1.jpg,,,,,Rental Properties,
Kalpataru Riverside,"opp. Panchmukhi Hanuman Mandir, Takka Naka, Panvel, Maharashtra 410206, India",opp. Panchmukhi Hanuman Mandir,Panvel,Panvel,Maharashtra,410206,+91 22 2746 5719,4.4,456,"apartment_complex, point_of_interest, service, establishment",18.9781445,73.1143076,localisy05651,ChIJAVALfZnp5zsReGtHwCVKWnw,photos\localisy03551_1.jpg,,,,,Rental Properties,
Gaurisuta By Sai Developers,"behind Karnala Sports Academy, Old Panvel, Panvel, Maharashtra 410206, India",behind Karnala Sports Academy,Panvel,Panvel,Maharashtra,410206,,4.7,40,"apartment_complex, point_of_interest, service, establishment",18.9968798,73.1034268,localisy05654,ChIJkWEBglXp5zsRRDFJ9pB01iY,photos\localisy03553_1.jpg,,,,,Rental Properties,
Top Properties,"near Metro Station Thane, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,,5,1,"point_of_interest, real_estate_agency, service, establishment",19.071301,73.09914870000001,localisy05854,ChIJ11JUrB3r5zsRgVfQvHOTQ_8,photos\localisy03688_1.jpg,,,,,Rental Properties,
S.S properties,"34G5+6PJ, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 72085 33958,5,2,"consultant, point_of_interest, real_estate_agency, service, establishment",19.0755834,73.10928109999999,localisy05855,ChIJx9ArGwDr5zsRFpfoPH8-bn8,photos\localisy03689_1.jpg,,,,,Rental Properties,
Rental Makaan,"Shop No. 02, Labeshwar Pratham building, Plot No.- 117, Taloja Phase 1 Rd, Sector 14, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,5,4,"point_of_interest, real_estate_agency, service, establishment",19.0759426,73.095258,localisy05858,ChIJy80l2Gfr5zsROvJLUTRkFD4,photos\localisy03695_1.jpg,,,,,Rental Properties,
Trust properties,"shop no.07, Royal hayaat, plot no:27, Sector 26, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 81697 72204,,,"consultant, point_of_interest, real_estate_agency, service, establishment",19.0744457,73.1026315,localisy05861,ChIJyebdy8rr5zsRi2xow5OFVbc,photos\localisy03698_1.jpg,,,,,Rental Properties,
BILLINEUM CORNER,"PLOT NO:5, TALUKA :PANVEL DIST :RAIGAD, Taloja Phase 1 Rd, Petali, Sector-10, Taloja, Panvel, Maharashtra 410208, India",Sector-10,Taloja,Panvel,Maharashtra,410208,,5,1,"real_estate_agency, service, point_of_interest, establishment",19.0790832,73.0909059,localisy05863,ChIJObpbqXDr5zsRjMLbK4prDGc,photos\localisy03702_1.jpg,,,,,Rental Properties,
Signature Properties,"Shop no. 03, Plot no 25, Sector 16, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 97022 57788,5,9,"general_contractor, service, point_of_interest, establishment",19.0742208,73.09831799999999,localisy05864,ChIJnYsaH2Lr5zsRCR1htCVWv9g,,,,,,Rental Properties,
Labheshwar Pratham CHS LTD,"Labheshwar Pratham CHS, plot 117/118, Taloja Phase 1 Rd, Sector 14, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,4.2,108,"apartment_building, service, point_of_interest, establishment",19.0758303,73.0949316,localisy05865,ChIJMxlFlg7q5zsRq8C79rCXjIg,photos\localisy03704_1.jpg,,,,,Rental Properties,
Ashavari society cidco,"805, L02, Wedding Films, Asawari society, Sector 27, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,,4.3,136,"service, point_of_interest, establishment",19.0728837,73.0991804,localisy05870,ChIJ10Fk4Pzr5zsRnwRvIqcRM-M,photos\localisy03706_1.jpg,,,,,Rental Properties,
PRADHAN HEIGHTS,"phase 2, Pradhan heights, plot no 37, Sector 20, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,,4.4,43,"apartment_building, service, point_of_interest, establishment",19.0687012,73.0963268,localisy05873,ChIJT4mGBiDr5zsRqHeyTR-cBFw,photos\localisy03708_1.jpg,,,,,Rental Properties,
K.G.N REAL ESTATE,"SHOP NO. 8 SAGAR VIHAR, PLOT NO.04, Sector 11, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 91676 50611,2.8,5,"apartment_complex, real_estate_agency, apartment_building, service, store, point_of_interest, establishment",19.0749092,73.0913631,localisy05876,ChIJ6f__Qwnq5zsRt-MbJzKst-0,photos\localisy03710_1.jpg,,,,,Rental Properties,
Planet properties,"shop no 5 plot no 8, Phase, 2, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 87678 07080,1,1,"general_contractor, service, point_of_interest, establishment",19.0699709,73.0974457,localisy05878,ChIJqxgINiDr5zsRwb6bAWQz72c,photos\localisy03711_1.jpg,,,,,Rental Properties,
Dhanashree cooperative housing society,"Plot 18, 3492+3FV Pacific Aura, Sector 19, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,4.3,30,"housing_complex, point_of_interest, service, establishment",19.0677768,73.10021809999999,localisy05888,ChIJjVrLiqHr5zsRfU3MyrxVyao,photos\localisy03721_1.jpg,,,,,Rental Properties,
Ramdev Homes Co.Op Housing Society LTD.,"33FR+RWF, Sector 14 Rd, Sector 14, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,4.7,6,"condominium_complex, point_of_interest, service, establishment",19.0745678,73.0922898,localisy05894,ChIJIbdjwSfr5zsRPrynr7cLleo,photos\localisy03725_1.jpg,,,,,Rental Properties,
Kamdhenu Lifespaces Gardenia,"Plot no. 42/5, Ghot Rd, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",Ghotkamp Koyana Vele,Taloja,Panvel,Maharashtra,410208,,4.4,244,"housing_complex, point_of_interest, service, establishment",19.0825467,73.1089554,localisy05898,ChIJ6UsPERXq5zsRh-4hWrNY8wo,photos\localisy03727_1.jpg,,,,,Rental Properties,
Mahakal Property,"Shop No 02, Green Plaza CHS, plot no 59, Sector 26, Taloja Phase 2, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,+91 77385 71077,5,1,"consultant, point_of_interest, real_estate_agency, service, establishment",19.0732195,73.10339270000001,localisy05900,ChIJ27eC8c_r5zsRTNtTx8Yeb8g,photos\localisy03728_1.jpg,,,,,Rental Properties,
SM Enclave,"33FX+CJX, Sector 16, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,,4.6,10,"apartment_building, point_of_interest, service, establishment",19.0736057,73.0991086,localisy05902,ChIJ0WBg4cLr5zsRBzcuAVYyshg,photos\localisy03729_1.jpg,,,,,Rental Properties,
Dosti in Realty,"Sector 16, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 72082 90199,5,2,"consultant, point_of_interest, real_estate_agency, service, establishment",19.0739983,73.0992835,localisy05907,ChIJDboiXgDr5zsRgVgx8TnL3Yc,photos\localisy03734_1.jpg,,,,,Rental Properties,
Marwah Apartment,"Plot - 24, Sector - 2, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,5,7,"apartment_building, point_of_interest, service, establishment",19.0804158,73.08977089999999,localisy05910,ChIJ687Z3gHr5zsRhf6iqzgcZy8,,,,,,Rental Properties,
"Asawari gruh sankul, gate no. 3, sector 27","34C3+X8J, Sector 26, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,,4.5,16,"association_or_organization, point_of_interest, service, establishment",19.0721478,73.1034182,localisy05912,ChIJq5ezx4vr5zsRwR1idyT__qI,photos\localisy03736_1.jpg,,,,,Rental Properties,
GLOBAL PARADISE BUILDING,"Shubham Residency, plot 3, Sector 14 Rd, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,4.8,5,"association_or_organization, point_of_interest, service, establishment",19.076757,73.093859,localisy05914,ChIJIWGWnkXr5zsRy1XolAPQm70,photos\localisy03737_1.jpg,,,,,Rental Properties,
Dhana-Shree Pearl,"Plot no. 39/40, Sector 5, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,4.3,164,"association_or_organization, point_of_interest, service, establishment",19.0824192,73.0968485,localisy05916,ChIJiShJYHvr5zsRDDRaaXiioLQ,photos\localisy03738_1.jpg,,,,,Rental Properties,
Bluebay Apartment,"Plot 16, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 40,Seawoods,Navi Mumbai,Maharashtra,400706,,4.4,36,"housing_complex, point_of_interest, service, establishment",19.0221533,73.015636,localisy14081,ChIJCW-VFZbD5zsRK8eaRvyxfsc,photos\localisy12776_1.jpg,,,,,Rental Properties,
Rattan Icon,"Shop No.2, Rattan Icon Bldg, 121, Seawoods West, New Sector-50, Sector 50 east, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 50 east,Seawoods,Navi Mumbai,Maharashtra,400706,+91 93211 19898,4.1,173,"association_or_organization, point_of_interest, service, establishment",19.0116212,73.0236594,localisy14087,ChIJ1x43vKbD5zsR1ZqrXpYZZhw,photos\localisy12781_1.jpg,,,,,Rental Properties,
Balsheth Apartment,"Opposite Seawood Station, Plot No.104, Nerul East, Seawoods East, Nerul East, Sector 23, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 23,Nerul,Navi Mumbai,Maharashtra,400706,,4.8,8,"apartment_building, point_of_interest, service, establishment",19.023931,73.0196099,localisy14089,ChIJue1gcL7D5zsRXt5_xdkLc34,photos\localisy12785_1.jpg,,,,,Rental Properties,
Aster Space Realty,"Shop No 6, Gulmohar 2 CHS, Plot No 13, Seawoods West, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 42,Seawoods,Navi Mumbai,Maharashtra,400706,+91 90292 07767,5,3,"real_estate_agency, consultant, point_of_interest, service, establishment",19.0197045,73.0182987,localisy14090,ChIJ-2-zBWLD5zsR5hbndyYA77I,photos\localisy12786_1.jpg,,,,,Rental Properties,
Advait PG Services,"Mangalmurti Apartment, Seawoods West, Karave Village, Sector 36, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 36,Seawoods,Navi Mumbai,Maharashtra,400706,+91 84519 61015,4.8,22,"point_of_interest, service, establishment",19.014502,73.0107527,localisy14092,ChIJQcuphovD5zsRYF_AfWl70vs,photos\localisy12787_1.jpg,,,,,Rental Properties,
Keshav Kunj 4 Apartment,"10, Jairam Tukaram Tandel Marg, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44A,Seawoods,Navi Mumbai,Maharashtra,400706,+91 75069 92862,4.3,24,"point_of_interest, association_or_organization, service, establishment",19.0127698,73.01012159999999,localisy14099,ChIJ2_-i75vD5zsRMBKNVJE6tjI,photos\localisy12792_1.jpg,,,,,Rental Properties,
The Signature,"Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44A,Seawoods,Navi Mumbai,Maharashtra,400706,+91 73035 60560,4.6,29,"apartment_complex, point_of_interest, general_contractor, service, establishment",19.013236,73.012838,localisy14101,ChIJFTZ4EkTH5zsRF6I-OvmJsm8,photos\localisy12793_1.jpg,,,,,Rental Properties,
Anvi Apartment,"Plot 48, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44A,Seawoods,Navi Mumbai,Maharashtra,400706,,4.5,11,"apartment_building, point_of_interest, service, establishment",19.0128222,73.0112509,localisy14105,ChIJcWM-XpnD5zsRwo5JulnWHY0,photos\localisy12799_1.jpg,,,,,Rental Properties,
Amar CHS,"Amar Co-Operative Housing Society, Amar Cooperative Housing Society, 7, Sector 58A, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 58A,Seawoods,Navi Mumbai,Maharashtra,400706,,4.3,22,"point_of_interest, association_or_organization, service, establishment",19.0107102,73.0098561,localisy14106,ChIJ9Z_oDZzD5zsRjQ4eZqqkuGo,photos\localisy12800_1.jpg,,,,,Rental Properties,
Bisht Associates,"Office No 5, Chs Ltd., Aastha Alovia, plot no.20, Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 38,Seawoods,Navi Mumbai,Maharashtra,400706,+91 79000 33997,5,15,"real_estate_agency, point_of_interest, service, establishment",19.0177356,73.0128458,localisy14107,ChIJ0fbD4d3D5zsRRUyCHEL73hI,photos\localisy12801_1.jpg,,,,,Rental Properties,
HIMALAYA ESTATE SERVICES – Buy Sell Rent Property in Navi Mumbai | Seawoods | Nerul | Thane | Vashi | Property Consultant,"Shop No B9, Shreeji Plaza, Plot No 24, opposite Seawoods Station Road, Seawoods East, Nerul East, Sector 25, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 25,Nerul,Navi Mumbai,Maharashtra,400706,+91 93224 06674,5,3,"real_estate_agency, point_of_interest, service, establishment",19.0227311,73.02117989999999,localisy14108,ChIJ7dG370bD5zsRFWKQt3kgDOc,photos\localisy12802_1.jpg,,,,,Rental Properties,
Oriental Heights,"158, Seawoods West, Sector 44, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44,Seawoods,Navi Mumbai,Maharashtra,400706,,3.9,13,"apartment_building, point_of_interest, service, establishment",19.0151204,73.0123692,localisy14110,ChIJFYxjoZnD5zsRw3iICQblhaY,photos\localisy12804_1.jpg,,,,,Rental Properties,
Innovative Park,"Jayant Villa, 70, New Sector-50/E, New Sector-50, Sector 50, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 50,Seawoods,Navi Mumbai,Maharashtra,400706,,4.3,45,"apartment_complex, point_of_interest, service, establishment",19.0138328,73.022125,localisy14111,ChIJXWbG8qPD5zsRL6aW_iKKVic,photos\localisy12805_1.jpg,,,,,Rental Properties,
Sinhagad CHS,"2288+M97, Seawoods West, Sector 42A, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 42A,Nerul,Navi Mumbai,Maharashtra,400706,,4,66,"point_of_interest, association_or_organization, service, establishment",19.0166659,73.0159219,localisy14113,ChIJxUVJCZjD5zsRmfcXeGo7Ib0,photos\localisy12806_1.jpg,,,,,Rental Properties,
"SAI NIKETAN CHS LTD, E.V Homes Orion","Plot-120, New Sector-50, Sector 50, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 50,Nerul,Navi Mumbai,Maharashtra,400706,,4.1,109,"point_of_interest, association_or_organization, service, establishment",19.0128433,73.0233155,localisy14115,ChIJ87VEqKbD5zsRUkHugrzAwAg,photos\localisy12807_1.jpg,,,,,Rental Properties,
SHELTER PLAZA,"20, Karave Nagar, Seawoods, Navi Mumbai, Maharashtra 400706, India",Karave Nagar,Seawoods,Navi Mumbai,Maharashtra,400706,,4.4,26,"association_or_organization, point_of_interest, service, establishment",19.0111566,73.01702600000002,localisy14116,ChIJrxWlvzfD5zsR8QelbGmUPeU,,,,,,Rental Properties,
Pratik CHS,"Plot no-38, Prathik CHS, Seawoods West, Sector 42, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 42,Nerul,Navi Mumbai,Maharashtra,400706,,4.5,10,"association_or_organization, point_of_interest, service, establishment",19.018651,73.0169928,localisy14120,ChIJ2wPCI1_D5zsRB85u8XdF1a8,photos\localisy12812_1.jpg,,,,,Rental Properties,
Nivaan Grande,"72, 63, Dattatray Tandel Marg, New Sector-50, Sector 50, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 50,Seawoods,Navi Mumbai,Maharashtra,400706,,4.4,42,"association_or_organization, point_of_interest, service, establishment",19.0122958,73.0227477,localisy14125,ChIJURFhU6HD5zsRLLPBZofbfEU,photos\localisy12815_1.jpg,,,,,Rental Properties,
BALAJI DARSHAN CHS LTD,"400706, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44A,Seawoods,Navi Mumbai,Maharashtra,400706,,4.3,3,"apartment_building, point_of_interest, service, establishment",19.0121062,73.0107838,localisy14126,ChIJE9_a_JvD5zsRfTlyZEMgTvo,,,,,,Rental Properties,
Mhatre Apartment,"no. 124 125, Mhatre Apartment Plot, 126, Seawoods West, Karave Village, Sector 36, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 36,Seawoods,Navi Mumbai,Maharashtra,400706,,3.5,4,"apartment_building, point_of_interest, service, establishment",19.0141373,73.00934819999999,localisy14127,ChIJMZU-ysTD5zsRT2HMQNoICtQ,,,,,,Rental Properties,
Tricity Promenade,"Tricity Promenade, Plot No 20 A Sector 38, near DonBosco School, Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 38,Seawoods,Navi Mumbai,Maharashtra,400706,,3.9,31,"apartment_building, point_of_interest, service, establishment",19.0181247,73.012509,localisy14130,ChIJBwsAaJfD5zsRbF3zVt0yFvs,photos\localisy12822_1.jpg,,,,,Rental Properties,
SWAPNPOORTI,"22C8+5G7, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 40,Seawoods,Navi Mumbai,Maharashtra,400706,,4.1,15,"housing_complex, point_of_interest, service, establishment",19.0204148,73.0163001,localisy14132,ChIJU9bd4qrD5zsRn0wYnZm-W28,photos\localisy12823_1.jpg,,,,,Rental Properties,
Tricity Palacio,"Plot No. 05, Tricity Palacio, Plot no-6, opp. Don Bosco School, Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 38,Seawoods,Navi Mumbai,Maharashtra,400706,,4.9,9,"apartment_building, point_of_interest, service, establishment",19.0174006,73.0140274,localisy14133,ChIJeeAdgJfD5zsRhJLiasTzS6w,photos\localisy12824_1.jpg,,,,,Rental Properties,
Sai Mahal CHS E9 To E16,"E-9-16, Sector-48, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector-48,Seawoods,Navi Mumbai,Maharashtra,400706,,4.1,69,"association_or_organization, point_of_interest, service, establishment",19.0133642,73.0146393,localisy14134,ChIJS5qQ55jD5zsRHtpJcI_2Ezw,photos\localisy12826_1.jpg,,,,,Rental Properties,
Gavson Grande,"52, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 44A,Seawoods,Navi Mumbai,Maharashtra,400706,,4.8,12,"apartment_building, point_of_interest, service, establishment",19.0132124,73.0110014,localisy14136,ChIJYWJywNvD5zsRm69iCtwUMA0,photos\localisy12827_1.jpg,,,,,Rental Properties,
Neel Sankalp CHSL,"2438+QX9, Vaishakh Marg, near DMart New Panvel, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Panvel,Maharashtra,410206,,4,51,"housing_complex, finance, point_of_interest, association_or_organization, service, establishment",19.0044243,73.1174698,localisy14582,ChIJrRcA_EXo5zsRRhp4N5PV8zM,,,,,,Rental Properties,
National Harmony,"Cluster_panvel_130, Sector 15, New Panvel East, Panvel, Maharashtra 410206, India",Sector 15,Panvel,Panvel,Maharashtra,410206,,4.6,57,"apartment_complex, point_of_interest, service, establishment",18.9874922,73.1265037,localisy14583,ChIJO4OwM2To5zsREoyfkas_KAs,photos\localisy13483_1.jpg,,,,,Rental Properties,
Satyam Pride,"New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,+91 86525 39223,4.6,53,"housing_complex, point_of_interest, service, establishment",19.0014125,73.1170387,localisy14588,ChIJD4yU_HHp5zsRHRGZIvU-URU,photos\localisy13485_1.jpg,,,,,Rental Properties,
Millennium Hilton,"Plot No. 140, Sector, near D Mart Road, opposite Jockey, New Panvel East, Panvel, Maharashtra 410206, India",opposite Jockey,Panvel,Panvel,Maharashtra,410206,+91 84484 45574,4.5,49,"apartment_building, point_of_interest, service, establishment",19.0032979,73.1163746,localisy14592,ChIJ0WpHCH3p5zsRHo2q5qFxCEM,photos\localisy13487_1.jpg,,,,,Rental Properties,
Sai Paradise CHS,"X4X9+P4F, Vijay Rd, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",Sector-1,Panvel,Panvel,Maharashtra,410206,,4,34,"point_of_interest, association_or_organization, service, establishment",18.9993118,73.11778749999999,localisy14598,ChIJ05esCETo5zsRHM2QSWLxQfE,photos\localisy13493_1.jpg,,,,,Rental Properties,
Shreen Apartment,"Rd Number 2, Sector 12, New Panvel East, Panvel, Maharashtra 410206, India",Sector 12,Panvel,Panvel,Maharashtra,410206,+91 70214 11669,5,1,"apartment_building, point_of_interest, service, establishment",18.9976874,73.12694019999999,localisy14613,ChIJd9fUNnzp5zsRQNWz8CMPo9g,photos\localisy13509_1.jpg,,,,,Rental Properties,
Nav Bharat CHS,"Sec 2 Plot 5, Nr Shabri Hotel, Road No. 9, Sector 2, New Panvel East, Panvel, Maharashtra 410206, India",Sector 2,Panvel,Panvel,Maharashtra,410206,,4.2,65,"point_of_interest, association_or_organization, service, establishment",19.000589,73.11893189999999,localisy14616,ChIJMQr7TkTo5zsRKtn7kcR3fsI,photos\localisy13511_1.jpg,,,,,Rental Properties,
Pearl Apartment CHS,"Plot no-150, 151, Karna CHS, Sector 4, New Panvel East, Panvel, Maharashtra 410206, India",Sector 4,Panvel,Panvel,Maharashtra,410206,,4.2,5,"apartment_building, point_of_interest, service, establishment",19.002745,73.1195581,localisy14621,ChIJA-PszSHp5zsReG_QWDIq4lo,,,,,,Rental Properties,
Solitaire,"Plot No.E-28+29+30, Mumbai - Pune Expy, Sector 6, New Panvel East, Panvel, Maharashtra 410206, India",Sector 6,Panvel,Panvel,Maharashtra,410206,+91 98677 37309,3.9,46,"condominium_complex, point_of_interest, service, establishment",19.0102497,73.1190579,localisy14624,ChIJ_f__T0no5zsRYcUsUC5yEwc,photos\localisy13519_1.jpg,,,,,Rental Properties,
Prajapati Gardens,"Prajapati Gardprajapaens CHS, Plot No. 39, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Panvel,Maharashtra,410206,,4.6,67,"point_of_interest, association_or_organization, service, establishment",19.0039867,73.1170827,localisy14626,ChIJ2Y9ZAEbo5zsR3vFdqB42Un0,photos\localisy13520_1.jpg,,,,,Rental Properties,
Shiv Shakti Properties,"shop no.02, Raveerachna arcade, plot no 38, Sector 34, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 88285 07396,4.9,12,"point_of_interest, real_estate_agency, service, establishment",19.0200976,73.08515249999999,localisy16252,ChIJeXGCC13D5zsRIttFHkatJ8s,,,,,,Rental Properties,
